fips5,Location,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,1950_PctChg,1960_PctChg,1970_PctChg,1980_PctChg,1990_PctChg,2000_PctChg,2010_PctChg,2020_PctChg,2030_PctChg,2040_PctChg,2050_PctChg
47125,Montgomery County,44186.0,55645.0,62721.0,83342.0,100498.0,134768.0,162140.0,204992.0,279340.0,333334.0,387502.0,,0.2593,0.1272,0.3288,0.2059,0.341,0.2031,0.2643,0.3627,0.1933,0.1625
47127,Moore County,3948.0,3454.0,3568.0,4510.0,4721.0,5740.0,6064.0,6396.0,6863.0,6907.0,6904.0,,-0.1251,0.033,0.264,0.0468,0.2158,0.0564,0.0547,0.073,0.0064,-0.0004
47129,Morgan County,15727.0,14304.0,13619.0,16604.0,17300.0,19757.0,18834.0,21538.0,20579.0,19266.0,18123.0,,-0.0905,-0.0479,0.2192,0.0419,0.142,-0.0467,0.1436,-0.0445,-0.0638,-0.0593
47131,Obion County,29056.0,26957.0,29936.0,32781.0,31717.0,32450.0,31299.0,30343.0,29666.0,28347.0,27441.0,,-0.0722,0.1105,0.095,-0.0325,0.0231,-0.0355,-0.0305,-0.0223,-0.0445,-0.032
47133,Overton County,17566.0,14661.0,14866.0,17575.0,17636.0,20118.0,21044.0,22171.0,23605.0,23613.0,23516.0,,-0.1654,0.014,0.1822,0.0035,0.1407,0.046,0.0536,0.0647,0.0003,-0.0041
47135,Perry County,6462.0,5273.0,5238.0,6111.0,6612.0,7631.0,7870.0,8020.0,9255.0,9496.0,9709.0,,-0.184,-0.0066,0.1667,0.082,0.1541,0.0313,0.0191,0.154,0.026,0.0224
47137,Pickett County,5093.0,4431.0,3774.0,4358.0,4548.0,4946.0,4719.0,5068.0,4946.0,4716.0,4479.0,,-0.13,-0.1483,0.1547,0.0436,0.0875,-0.0459,0.074,-0.0241,-0.0465,-0.0503
47139,Polk County,1407.0,12160.0,11669.0,13602.0,13643.0,16050.0,15629.0,16807.0,18605.0,18636.0,18457.0,,7.6425,-0.0404,0.1657,0.003,0.1764,-0.0262,0.0754,0.107,0.0017,-0.0096
47141,Putnam County,29869.0,39236.0,35487.0,47690.0,51373.0,62315.0,73615.0,78542.0,89465.0,95367.0,101018.0,,0.3136,-0.0956,0.3439,0.0772,0.213,0.1813,0.0669,0.1391,0.066,0.0593
47143,Rhea County,16041.0,15863.0,17202.0,24235.0,24344.0,28400.0,31549.0,32964.0,34138.0,33886.0,33385.0,,-0.0111,0.0844,0.4088,0.0045,0.1666,0.1109,0.0449,0.0356,-0.0074,-0.0148
47145,Roane County,31665.0,39133.0,38881.0,48425.0,47227.0,51910.0,53045.0,53331.0,55734.0,54305.0,52731.0,,0.2358,-0.0064,0.2455,-0.0247,0.0992,0.0219,0.0054,0.0451,-0.0256,-0.029
47147,Robertson County,27024.0,27335.0,29102.0,37021.0,41494.0,54433.0,67378.0,70982.0,81003.0,87002.0,93056.0,,0.0115,0.0646,0.2721,0.1208,0.3118,0.2378,0.0535,0.1412,0.0741,0.0696
47149,Rutherford County,40696.0,52368.0,59428.0,84058.0,118570.0,182023.0,260076.0,324139.0,432774.0,511987.0,589144.0,,0.2868,0.1348,0.4145,0.4106,0.5352,0.4288,0.2463,0.3351,0.183,0.1507
47151,Scott County,17362.0,15413.0,14762.0,19259.0,18358.0,21127.0,21939.0,22020.0,21754.0,20983.0,20209.0,,-0.1123,-0.0422,0.3046,-0.0468,0.1508,0.0384,0.0037,-0.0121,-0.0354,-0.0369
47153,Sequatchie County,5685.0,5915.0,6331.0,8605.0,8863.0,11370.0,13659.0,14936.0,18551.0,19741.0,20694.0,,0.0405,0.0703,0.3592,0.03,0.2829,0.2013,0.0935,0.242,0.0641,0.0483
47155,Sevier County,23375.0,24251.0,28241.0,41418.0,51043.0,71170.0,86899.0,98007.0,104174.0,109423.0,114301.0,,0.0375,0.1645,0.4666,0.2324,0.3943,0.221,0.1278,0.0629,0.0504,0.0446
47157,Shelby County,482393.0,627019.0,722014.0,777113.0,826330.0,897472.0,925852.0,936611.0,900267.0,878589.0,863062.0,,0.2998,0.1515,0.0763,0.0633,0.0861,0.0316,0.0116,-0.0388,-0.0241,-0.0177
47159,Smith County,14098.0,12059.0,12509.0,14935.0,14143.0,17712.0,19058.0,19926.0,20956.0,21265.0,21548.0,,-0.1446,0.0373,0.1939,-0.053,0.2524,0.076,0.0455,0.0517,0.0147,0.0133
47161,Stewart County,9175.0,7851.0,7319.0,8665.0,9479.0,12370.0,13355.0,13553.0,14418.0,14369.0,14260.0,,-0.1443,-0.0678,0.1839,0.0939,0.305,0.0796,0.0148,0.0638,-0.0034,-0.0076
47163,Sullivan County,95063.0,114139.0,127329.0,143968.0,143596.0,153048.0,154491.0,157707.0,167076.0,167311.0,166675.0,,0.2007,0.1156,0.1307,-0.0026,0.0658,0.0094,0.0208,0.0594,0.0014,-0.0038
47165,Sumner County,33533.0,36217.0,56106.0,85790.0,103281.0,130449.0,161078.0,187680.0,232956.0,260139.0,284525.0,,0.08,0.5492,0.5291,0.2039,0.263,0.2348,0.1651,0.2412,0.1167,0.0937
47167,Tipton County,29782.0,28564.0,28001.0,32930.0,37568.0,51271.0,59567.0,61562.0,61955.0,60346.0,58625.0,,-0.0409,-0.0197,0.176,0.1408,0.3648,0.1618,0.0335,0.0064,-0.026,-0.0285
47169,Trousdale County,5520.0,4914.0,5115.0,6137.0,5920.0,7259.0,8019.0,10910.0,13025.0,14052.0,15256.0,,-0.1098,0.0409,0.1998,-0.0354,0.2262,0.1047,0.3605,0.1939,0.0788,0.0857
47171,Unicoi County,15886.0,15082.0,15254.0,16362.0,16549.0,17667.0,17624.0,17821.0,17345.0,16495.0,15601.0,,-0.0506,0.0114,0.0726,0.0114,0.0676,-0.0024,0.0112,-0.0267,-0.049,-0.0542
47173,Union County,8670.0,8498.0,9072.0,11707.0,13694.0,17808.0,18977.0,19678.0,20991.0,20744.0,20319.0,,-0.0198,0.0675,0.2905,0.1697,0.3004,0.0656,0.0369,0.0667,-0.0118,-0.0205
47175,Van Buren County,3985.0,3671.0,3758.0,4728.0,4846.0,5508.0,5452.0,5813.0,6825.0,7089.0,7338.0,,-0.0788,0.0237,0.2581,0.025,0.1366,-0.0102,0.0662,0.1741,0.0387,0.0351
47177,Warren County,22271.0,23102.0,26972.0,32653.0,32992.0,38276.0,40705.0,40971.0,43888.0,44970.0,45965.0,,0.0373,0.1675,0.2106,0.0104,0.1602,0.0635,0.0065,0.0712,0.0247,0.0221
47179,Washington County,59971.0,64832.0,73924.0,88755.0,92315.0,107198.0,122133.0,128874.0,145708.0,150356.0,153841.0,,0.0811,0.1402,0.2006,0.0401,0.1612,0.1393,0.0552,0.1306,0.0319,0.0232
47181,Wayne County,13864.0,11908.0,12365.0,13946.0,13935.0,16842.0,16399.0,16638.0,15692.0,14669.0,13575.0,,-0.1411,0.0384,0.1279,-0.0008,0.2086,-0.0263,0.0146,-0.0569,-0.0652,-0.0746
47183,Weakley County,27962.0,24227.0,28827.0,32896.0,31972.0,34895.0,34266.0,33377.0,31491.0,29477.0,27993.0,,-0.1336,0.1899,0.1412,-0.0281,0.0914,-0.018,-0.0259,-0.0565,-0.064,-0.0503
47185,White County,16204.0,15577.0,17088.0,19567.0,20090.0,23102.0,25472.0,27087.0,29216.0,30064.0,30853.0,,-0.0387,0.097,0.1451,0.0267,0.1499,0.1026,0.0634,0.0786,0.029,0.0262
47187,Williamson County,24307.0,25267.0,34330.0,58108.0,81021.0,126638.0,179997.0,232380.0,304573.0,362863.0,420662.0,,0.0395,0.3587,0.6926,0.3943,0.563,0.4214,0.291,0.3107,0.1914,0.1593
47189,Wilson County,26318.0,27668.0,36999.0,56064.0,67675.0,88809.0,114283.0,140604.0,191267.0,225179.0,258873.0,,0.0513,0.3372,0.5153,0.2071,0.3123,0.2868,0.2303,0.3603,0.1773,0.1496
47,Tennessee,3279051.0,3577089.0,3893649.0,4591120.0,4887185.0,5689284.0,6338112.0,6772268.0,7513757.0,7940301.0,8346845.0,,0.0909,0.0885,0.1791,0.0645,0.1641,0.114,0.0685,0.1095,0.0568,0.0512
