,GEO_0,GEO_1,GEO_2,GEO_3,hh,spanish,euro,asian,other,limeng_pct
882,Illinois,Cook County,Census Tract 814.01,Block Group 2,844,0,0,45,0,0.0533175355450237
883,Illinois,Cook County,Census Tract 814.02,Block Group 1,2224,0,45,0,0,0.020233812949640287
884,Illinois,Cook County,Census Tract 814.02,Block Group 2,944,0,0,0,0,0.0
885,Illinois,Cook County,Census Tract 814.02,Block Group 3,782,0,0,0,0,0.0
886,Illinois,Cook County,Census Tract 814.03,Block Group 1,3245,13,0,244,0,0.07919876733436056
887,Illinois,Cook County,Census Tract 814.03,Block Group 2,1482,0,0,0,0,0.0
888,Illinois,Cook County,Census Tract 814.03,Block Group 3,2350,0,38,0,0,0.016170212765957447
889,Illinois,Cook County,Census Tract 815,Block Group 1,1266,19,53,21,0,0.07345971563981042
890,Illinois,Cook County,Census Tract 815,Block Group 2,939,0,0,0,0,0.0
891,Illinois,Cook County,Census Tract 815,Block Group 3,1403,0,0,310,0,0.2209550962223806
892,Illinois,Cook County,Census Tract 816,Block Group 1,1963,0,0,53,0,0.026999490575649515
893,Illinois,Cook County,Census Tract 816,Block Group 2,1013,0,67,0,0,0.06614017769002961
894,Illinois,Cook County,Census Tract 817,Block Group 1,1218,0,0,0,0,0.0
895,Illinois,Cook County,Census Tract 817,Block Group 2,2649,0,0,75,0,0.028312570781426953
896,Illinois,Cook County,Census Tract 818,Block Group 1,2641,0,0,0,0,0.0
897,Illinois,Cook County,Census Tract 818,Block Group 2,3300,0,0,0,0,0.0
898,Illinois,Cook County,Census Tract 818,Block Group 3,906,0,0,0,0,0.0
899,Illinois,Cook County,Census Tract 818,Block Group 4,1615,0,0,0,0,0.0
900,Illinois,Cook County,Census Tract 819,Block Group 1,741,0,0,0,0,0.0
901,Illinois,Cook County,Census Tract 901,Block Group 1,368,14,0,0,0,0.03804347826086957
902,Illinois,Cook County,Census Tract 901,Block Group 2,454,49,11,0,0,0.13215859030837004
903,Illinois,Cook County,Census Tract 901,Block Group 3,261,0,0,0,0,0.0
904,Illinois,Cook County,Census Tract 901,Block Group 4,356,0,0,0,0,0.0
905,Illinois,Cook County,Census Tract 902,Block Group 1,305,0,14,0,0,0.04590163934426229
906,Illinois,Cook County,Census Tract 902,Block Group 2,614,0,0,0,0,0.0
907,Illinois,Cook County,Census Tract 902,Block Group 3,623,0,60,0,0,0.09630818619582665
908,Illinois,Cook County,Census Tract 902,Block Group 4,959,17,20,0,0,0.03858185610010428
909,Illinois,Cook County,Census Tract 902,Block Group 5,188,0,0,0,0,0.0
910,Illinois,Cook County,Census Tract 903,Block Group 1,553,0,14,0,0,0.02531645569620253
911,Illinois,Cook County,Census Tract 1001,Block Group 1,572,18,60,52,0,0.22727272727272727
912,Illinois,Cook County,Census Tract 1001,Block Group 2,813,0,37,0,0,0.04551045510455105
913,Illinois,Cook County,Census Tract 1001,Block Group 3,422,0,0,0,0,0.0
914,Illinois,Cook County,Census Tract 1001,Block Group 4,400,0,0,0,0,0.0
915,Illinois,Cook County,Census Tract 1002,Block Group 1,661,0,43,0,0,0.06505295007564296
916,Illinois,Cook County,Census Tract 1002,Block Group 2,284,0,0,0,0,0.0
917,Illinois,Cook County,Census Tract 1002,Block Group 3,369,0,0,0,0,0.0
918,Illinois,Cook County,Census Tract 1002,Block Group 4,260,0,0,0,0,0.0
919,Illinois,Cook County,Census Tract 1002,Block Group 5,591,0,0,0,0,0.0
920,Illinois,Cook County,Census Tract 1002,Block Group 6,322,0,0,0,0,0.0
921,Illinois,Cook County,Census Tract 1002,Block Group 7,363,0,0,13,0,0.03581267217630854
922,Illinois,Cook County,Census Tract 1003,Block Group 1,297,0,0,0,0,0.0
923,Illinois,Cook County,Census Tract 1003,Block Group 2,615,0,56,0,0,0.0910569105691057
924,Illinois,Cook County,Census Tract 1003,Block Group 3,228,0,18,0,0,0.07894736842105263
925,Illinois,Cook County,Census Tract 1003,Block Group 4,419,0,0,0,0,0.0
926,Illinois,Cook County,Census Tract 1003,Block Group 5,439,0,0,0,0,0.0
927,Illinois,Cook County,Census Tract 1003,Block Group 6,758,0,43,0,0,0.05672823218997362
928,Illinois,Cook County,Census Tract 1004,Block Group 1,419,0,0,0,0,0.0
929,Illinois,Cook County,Census Tract 1004,Block Group 2,275,0,0,0,0,0.0
930,Illinois,Cook County,Census Tract 1004,Block Group 3,585,0,22,0,0,0.037606837606837605
931,Illinois,Cook County,Census Tract 1005,Block Group 1,564,0,30,0,0,0.05319148936170213
932,Illinois,Cook County,Census Tract 1005,Block Group 2,330,29,0,13,0,0.12727272727272726
933,Illinois,Cook County,Census Tract 1005,Block Group 3,226,0,0,0,0,0.0
934,Illinois,Cook County,Census Tract 1005,Block Group 4,572,28,15,0,18,0.10664335664335664
935,Illinois,Cook County,Census Tract 1005,Block Group 5,697,0,29,0,0,0.04160688665710186
936,Illinois,Cook County,Census Tract 1006,Block Group 1,491,0,76,0,0,0.15478615071283094
937,Illinois,Cook County,Census Tract 1006,Block Group 2,468,0,50,0,0,0.10683760683760683
938,Illinois,Cook County,Census Tract 1006,Block Group 3,339,0,0,8,0,0.02359882005899705
939,Illinois,Cook County,Census Tract 1006,Block Group 4,587,10,37,0,0,0.08006814310051108
940,Illinois,Cook County,Census Tract 1007,Block Group 1,289,0,10,0,0,0.03460207612456748
941,Illinois,Cook County,Census Tract 1007,Block Group 2,375,0,0,25,0,0.06666666666666667
942,Illinois,Cook County,Census Tract 1007,Block Group 3,466,40,0,9,0,0.10515021459227468
943,Illinois,Cook County,Census Tract 1007,Block Group 4,444,0,69,0,0,0.1554054054054054
944,Illinois,Cook County,Census Tract 1007,Block Group 5,312,0,16,16,0,0.10256410256410256
945,Illinois,Cook County,Census Tract 1101,Block Group 1,587,0,0,13,62,0.12776831345826234
946,Illinois,Cook County,Census Tract 1101,Block Group 2,607,0,17,0,0,0.02800658978583196
947,Illinois,Cook County,Census Tract 1101,Block Group 3,304,0,0,0,0,0.0
948,Illinois,Cook County,Census Tract 1101,Block Group 4,310,24,0,0,0,0.07741935483870968
949,Illinois,Cook County,Census Tract 1101,Block Group 5,635,0,98,0,0,0.15433070866141732
950,Illinois,Cook County,Census Tract 1102,Block Group 1,668,0,21,0,0,0.03143712574850299
951,Illinois,Cook County,Census Tract 1102,Block Group 2,708,22,11,0,0,0.046610169491525424
952,Illinois,Cook County,Census Tract 1103,Block Group 1,280,0,0,0,22,0.07857142857142857
953,Illinois,Cook County,Census Tract 1103,Block Group 2,350,0,0,44,0,0.12571428571428572
954,Illinois,Cook County,Census Tract 1103,Block Group 3,240,0,17,0,0,0.07083333333333333
955,Illinois,Cook County,Census Tract 1103,Block Group 4,495,0,30,0,0,0.06060606060606061
956,Illinois,Cook County,Census Tract 1103,Block Group 5,483,12,69,15,0,0.19875776397515527
957,Illinois,Cook County,Census Tract 1104,Block Group 1,727,0,61,23,0,0.1155433287482806
958,Illinois,Cook County,Census Tract 1104,Block Group 2,951,13,129,17,0,0.167192429022082
959,Illinois,Cook County,Census Tract 1104,Block Group 3,486,14,42,0,0,0.11522633744855967
960,Illinois,Cook County,Census Tract 1105.01,Block Group 1,228,0,0,0,0,0.0
961,Illinois,Cook County,Census Tract 1105.01,Block Group 2,728,0,44,17,0,0.08379120879120878
962,Illinois,Cook County,Census Tract 1105.01,Block Group 3,288,0,17,0,0,0.059027777777777776
963,Illinois,Cook County,Census Tract 1105.01,Block Group 4,718,0,19,0,12,0.04317548746518106
964,Illinois,Cook County,Census Tract 1105.02,Block Group 1,808,0,149,0,0,0.1844059405940594
965,Illinois,Cook County,Census Tract 1105.02,Block Group 2,737,0,14,27,0,0.05563093622795115
966,Illinois,Cook County,Census Tract 1201,Block Group 1,453,0,0,0,0,0.0
967,Illinois,Cook County,Census Tract 1201,Block Group 2,417,0,9,0,0,0.02158273381294964
968,Illinois,Cook County,Census Tract 1201,Block Group 3,231,0,0,0,0,0.0
969,Illinois,Cook County,Census Tract 1201,Block Group 4,422,0,0,11,0,0.026066350710900472
970,Illinois,Cook County,Census Tract 1202,Block Group 1,553,0,15,0,0,0.027124773960216998
971,Illinois,Cook County,Census Tract 1202,Block Group 2,348,0,0,0,0,0.0
972,Illinois,Cook County,Census Tract 1202,Block Group 3,410,0,50,0,0,0.12195121951219512
973,Illinois,Cook County,Census Tract 1202,Block Group 4,494,10,38,0,9,0.11538461538461539
974,Illinois,Cook County,Census Tract 1203,Block Group 1,232,17,30,0,0,0.2025862068965517
975,Illinois,Cook County,Census Tract 1203,Block Group 2,690,0,0,25,0,0.036231884057971016
976,Illinois,Cook County,Census Tract 1203,Block Group 3,446,0,62,0,0,0.13901345291479822
977,Illinois,Cook County,Census Tract 1203,Block Group 4,310,0,0,0,0,0.0
978,Illinois,Cook County,Census Tract 1203,Block Group 5,433,0,0,25,0,0.057736720554272515
979,Illinois,Cook County,Census Tract 1203,Block Group 6,478,0,0,0,0,0.0
980,Illinois,Cook County,Census Tract 1204,Block Group 1,297,0,0,0,0,0.0
981,Illinois,Cook County,Census Tract 1204,Block Group 2,508,0,0,0,0,0.0
982,Illinois,Cook County,Census Tract 1204,Block Group 3,529,40,0,17,0,0.10775047258979206
983,Illinois,Cook County,Census Tract 1301,Block Group 1,282,0,0,0,0,0.0
984,Illinois,Cook County,Census Tract 1301,Block Group 2,917,0,156,191,0,0.37840785169029445
985,Illinois,Cook County,Census Tract 1301,Block Group 3,675,0,0,40,22,0.09185185185185185
986,Illinois,Cook County,Census Tract 1302,Block Group 1,705,17,9,5,0,0.04397163120567376
987,Illinois,Cook County,Census Tract 1303,Block Group 1,218,0,24,13,0,0.16972477064220184
988,Illinois,Cook County,Census Tract 1303,Block Group 2,338,0,0,10,0,0.029585798816568046
989,Illinois,Cook County,Census Tract 1303,Block Group 3,598,47,0,23,38,0.1806020066889632
990,Illinois,Cook County,Census Tract 1303,Block Group 4,744,35,0,37,0,0.0967741935483871
991,Illinois,Cook County,Census Tract 1401,Block Group 1,527,19,0,33,0,0.09867172675521822
992,Illinois,Cook County,Census Tract 1401,Block Group 2,742,126,20,12,0,0.21293800539083557
993,Illinois,Cook County,Census Tract 1402,Block Group 1,574,45,33,15,29,0.21254355400696864
994,Illinois,Cook County,Census Tract 1402,Block Group 2,563,27,0,61,12,0.17761989342806395
995,Illinois,Cook County,Census Tract 1402,Block Group 3,825,7,33,29,0,0.08363636363636363
996,Illinois,Cook County,Census Tract 1403.01,Block Group 1,453,105,15,15,0,0.2980132450331126
997,Illinois,Cook County,Census Tract 1403.01,Block Group 2,464,83,32,0,0,0.2478448275862069
998,Illinois,Cook County,Census Tract 1403.02,Block Group 1,456,110,22,0,0,0.2894736842105263
999,Illinois,Cook County,Census Tract 1403.02,Block Group 2,377,65,0,0,0,0.1724137931034483
1000,Illinois,Cook County,Census Tract 1403.02,Block Group 3,512,29,0,7,0,0.0703125
1001,Illinois,Cook County,Census Tract 1404,Block Group 1,409,0,46,35,0,0.1980440097799511
1002,Illinois,Cook County,Census Tract 1404,Block Group 2,410,60,0,13,0,0.17804878048780487
1003,Illinois,Cook County,Census Tract 1404,Block Group 3,329,10,0,0,0,0.030395136778115502
1004,Illinois,Cook County,Census Tract 1404,Block Group 4,461,16,0,0,0,0.03470715835140998
1005,Illinois,Cook County,Census Tract 1404,Block Group 5,476,58,20,0,0,0.1638655462184874
1006,Illinois,Cook County,Census Tract 1405,Block Group 1,240,13,0,11,0,0.1
1007,Illinois,Cook County,Census Tract 1405,Block Group 2,615,45,0,0,0,0.07317073170731707
1008,Illinois,Cook County,Census Tract 1405,Block Group 3,573,65,0,0,0,0.11343804537521815
1009,Illinois,Cook County,Census Tract 1406.01,Block Group 1,864,93,0,66,0,0.1840277777777778
1010,Illinois,Cook County,Census Tract 1406.02,Block Group 1,186,27,0,9,0,0.1935483870967742
1011,Illinois,Cook County,Census Tract 1406.02,Block Group 2,772,80,0,0,37,0.15155440414507773
1012,Illinois,Cook County,Census Tract 1406.02,Block Group 3,287,80,0,0,0,0.2787456445993031
1013,Illinois,Cook County,Census Tract 1406.02,Block Group 4,439,88,0,8,0,0.21867881548974943
1014,Illinois,Cook County,Census Tract 1407.01,Block Group 1,702,111,7,1,2,0.17236467236467237
1015,Illinois,Cook County,Census Tract 1407.01,Block Group 2,348,55,0,27,0,0.23563218390804597
1016,Illinois,Cook County,Census Tract 1407.02,Block Group 1,560,132,0,0,0,0.2357142857142857
1017,Illinois,Cook County,Census Tract 1407.02,Block Group 2,516,23,25,17,0,0.12596899224806202
1018,Illinois,Cook County,Census Tract 1407.02,Block Group 3,643,147,20,0,0,0.25972006220839816
1019,Illinois,Cook County,Census Tract 1407.02,Block Group 4,470,107,0,10,0,0.24893617021276596
1020,Illinois,Cook County,Census Tract 1408,Block Group 1,348,21,0,0,0,0.0603448275862069
1021,Illinois,Cook County,Census Tract 1408,Block Group 2,347,0,0,0,0,0.0
1022,Illinois,Cook County,Census Tract 1408,Block Group 3,384,0,0,0,0,0.0
1023,Illinois,Cook County,Census Tract 1408,Block Group 4,443,21,0,10,0,0.06997742663656885
1024,Illinois,Cook County,Census Tract 1408,Block Group 5,1120,52,215,0,0,0.23839285714285716
1025,Illinois,Cook County,Census Tract 1502,Block Group 1,425,0,32,0,0,0.07529411764705882
1026,Illinois,Cook County,Census Tract 1502,Block Group 2,715,0,0,0,0,0.0
1027,Illinois,Cook County,Census Tract 1502,Block Group 3,531,0,115,60,27,0.3804143126177024
1028,Illinois,Cook County,Census Tract 1502,Block Group 4,838,0,18,0,24,0.050119331742243436
1029,Illinois,Cook County,Census Tract 1502,Block Group 5,453,18,0,0,0,0.039735099337748346
1030,Illinois,Cook County,Census Tract 1503,Block Group 1,717,17,13,0,20,0.0697350069735007
1031,Illinois,Cook County,Census Tract 1503,Block Group 2,435,0,0,13,0,0.029885057471264367
1032,Illinois,Cook County,Census Tract 1503,Block Group 3,219,0,0,0,0,0.0
1033,Illinois,Cook County,Census Tract 1503,Block Group 4,341,0,0,0,0,0.0
1034,Illinois,Cook County,Census Tract 1503,Block Group 5,327,75,0,0,0,0.22935779816513763
1035,Illinois,Cook County,Census Tract 1503,Block Group 6,378,0,15,0,0,0.03968253968253968
1036,Illinois,Cook County,Census Tract 1503,Block Group 7,834,36,149,0,0,0.22182254196642687
1037,Illinois,Cook County,Census Tract 1504.01,Block Group 1,282,10,87,10,0,0.37943262411347517
1038,Illinois,Cook County,Census Tract 1504.01,Block Group 2,619,16,5,0,13,0.05492730210016155
1039,Illinois,Cook County,Census Tract 1504.01,Block Group 3,596,0,12,0,0,0.020134228187919462
1040,Illinois,Cook County,Census Tract 1504.01,Block Group 4,325,15,27,0,0,0.12923076923076923
1041,Illinois,Cook County,Census Tract 1504.02,Block Group 1,265,0,9,0,0,0.033962264150943396
1042,Illinois,Cook County,Census Tract 1504.02,Block Group 2,462,0,0,0,0,0.0
1043,Illinois,Cook County,Census Tract 1504.02,Block Group 3,604,42,42,17,0,0.1672185430463576
1044,Illinois,Cook County,Census Tract 1505.01,Block Group 1,733,63,0,18,0,0.11050477489768076
1045,Illinois,Cook County,Census Tract 1505.01,Block Group 2,495,0,7,0,0,0.014141414141414142
1046,Illinois,Cook County,Census Tract 1505.01,Block Group 3,344,6,0,17,0,0.06686046511627906
1047,Illinois,Cook County,Census Tract 1505.02,Block Group 1,735,142,21,8,0,0.23265306122448978
1048,Illinois,Cook County,Census Tract 1505.02,Block Group 2,398,7,36,0,0,0.10804020100502512
1049,Illinois,Cook County,Census Tract 1505.02,Block Group 3,406,41,9,0,0,0.12315270935960591
1050,Illinois,Cook County,Census Tract 1506,Block Group 1,437,30,52,10,0,0.21052631578947367
1051,Illinois,Cook County,Census Tract 1506,Block Group 2,293,31,10,0,0,0.13993174061433447
1052,Illinois,Cook County,Census Tract 1506,Block Group 3,348,0,22,0,0,0.06321839080459771
1053,Illinois,Cook County,Census Tract 1506,Block Group 4,369,0,7,0,0,0.018970189701897018
1054,Illinois,Cook County,Census Tract 1507,Block Group 1,420,0,0,0,0,0.0
1055,Illinois,Cook County,Census Tract 1507,Block Group 2,168,0,8,0,0,0.047619047619047616
1056,Illinois,Cook County,Census Tract 1507,Block Group 3,424,0,0,0,0,0.0
1057,Illinois,Cook County,Census Tract 1507,Block Group 4,405,39,8,0,19,0.16296296296296298
1058,Illinois,Cook County,Census Tract 1508,Block Group 1,303,26,0,0,0,0.0858085808580858
1059,Illinois,Cook County,Census Tract 1508,Block Group 2,459,32,0,0,0,0.06971677559912855
1060,Illinois,Cook County,Census Tract 1508,Block Group 3,370,0,0,0,0,0.0
1061,Illinois,Cook County,Census Tract 1508,Block Group 4,297,0,0,0,0,0.0
1062,Illinois,Cook County,Census Tract 1508,Block Group 5,311,5,11,15,0,0.09967845659163987
1063,Illinois,Cook County,Census Tract 1510.01,Block Group 1,676,84,6,0,0,0.13313609467455623
1064,Illinois,Cook County,Census Tract 1510.01,Block Group 2,193,17,0,0,0,0.08808290155440414
1065,Illinois,Cook County,Census Tract 1510.02,Block Group 1,562,21,0,0,0,0.037366548042704624
1066,Illinois,Cook County,Census Tract 1510.02,Block Group 2,351,20,0,0,0,0.05698005698005698
1067,Illinois,Cook County,Census Tract 1510.02,Block Group 3,571,29,16,0,0,0.07880910683012259
1068,Illinois,Cook County,Census Tract 1510.02,Block Group 4,231,29,12,0,0,0.1774891774891775
1069,Illinois,Cook County,Census Tract 1511,Block Group 1,499,29,107,0,0,0.2725450901803607
1070,Illinois,Cook County,Census Tract 1511,Block Group 2,603,88,157,12,0,0.4262023217247098
1071,Illinois,Cook County,Census Tract 1511,Block Group 3,394,59,43,0,0,0.25888324873096447
1072,Illinois,Cook County,Census Tract 1511,Block Group 4,424,43,0,0,7,0.1179245283018868
1073,Illinois,Cook County,Census Tract 1512,Block Group 1,415,8,45,0,0,0.12771084337349398
1074,Illinois,Cook County,Census Tract 1512,Block Group 2,514,0,75,0,9,0.16342412451361868
1075,Illinois,Cook County,Census Tract 1512,Block Group 3,362,0,96,0,0,0.26519337016574585
1076,Illinois,Cook County,Census Tract 1601,Block Group 1,638,17,0,5,0,0.034482758620689655
1077,Illinois,Cook County,Census Tract 1601,Block Group 2,376,0,21,12,0,0.08776595744680851
1078,Illinois,Cook County,Census Tract 1602,Block Group 1,312,0,0,0,0,0.0
1079,Illinois,Cook County,Census Tract 1602,Block Group 2,196,0,0,0,0,0.0
1080,Illinois,Cook County,Census Tract 1602,Block Group 3,144,0,0,0,0,0.0
1081,Illinois,Cook County,Census Tract 1602,Block Group 4,701,0,23,0,0,0.03281027104136947
1082,Illinois,Cook County,Census Tract 1603,Block Group 1,1023,36,10,0,22,0.06647116324535679
1083,Illinois,Cook County,Census Tract 1603,Block Group 2,213,0,0,41,0,0.19248826291079812
1084,Illinois,Cook County,Census Tract 1603,Block Group 3,659,10,37,20,0,0.10166919575113809
1085,Illinois,Cook County,Census Tract 1604,Block Group 1,890,122,0,0,0,0.13707865168539327
1086,Illinois,Cook County,Census Tract 1604,Block Group 2,903,0,0,22,11,0.036544850498338874
1087,Illinois,Cook County,Census Tract 1604,Block Group 3,433,0,0,0,0,0.0
1088,Illinois,Cook County,Census Tract 1605.01,Block Group 1,635,22,0,0,0,0.03464566929133858
1089,Illinois,Cook County,Census Tract 1605.01,Block Group 2,764,219,0,12,0,0.3023560209424084
1090,Illinois,Cook County,Census Tract 1605.02,Block Group 1,343,9,0,0,0,0.026239067055393587
1091,Illinois,Cook County,Census Tract 1605.02,Block Group 2,731,45,0,0,11,0.07660738714090287
1092,Illinois,Cook County,Census Tract 1605.02,Block Group 3,474,43,6,31,0,0.16877637130801687
1093,Illinois,Cook County,Census Tract 1606.01,Block Group 1,506,0,0,0,0,0.0
1094,Illinois,Cook County,Census Tract 1606.01,Block Group 2,327,32,0,0,0,0.09785932721712538
1095,Illinois,Cook County,Census Tract 1606.01,Block Group 3,697,33,0,0,0,0.047345767575322814
1096,Illinois,Cook County,Census Tract 1606.02,Block Group 1,417,40,0,0,0,0.09592326139088729
1097,Illinois,Cook County,Census Tract 1606.02,Block Group 2,480,13,0,0,0,0.027083333333333334
1098,Illinois,Cook County,Census Tract 1606.02,Block Group 3,673,0,5,0,0,0.007429420505200594
1099,Illinois,Cook County,Census Tract 1607,Block Group 1,331,20,0,61,0,0.24471299093655588
1100,Illinois,Cook County,Census Tract 1607,Block Group 2,414,74,0,0,0,0.178743961352657
