,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
869,Illinois,Cook County,Census Tract 8020.02,4399,1062,2341,794,0.04591952716526482
870,Illinois,Cook County,Census Tract 8020.03,2376,635,1106,454,0.07617845117845112
871,Illinois,Cook County,Census Tract 8020.04,5895,1508,3014,568,0.1365564037319763
872,Illinois,Cook County,Census Tract 8021,3672,1164,1692,389,0.11628540305010893
873,Illinois,Cook County,Census Tract 8022,4853,1103,2425,846,0.0987018339171647
874,Illinois,Cook County,Census Tract 8023,5511,1084,2602,1114,0.12901469787697328
875,Illinois,Cook County,Census Tract 8024.02,5495,978,2467,1284,0.13939945404913556
876,Illinois,Cook County,Census Tract 8024.03,1517,237,811,272,0.12986156888595912
877,Illinois,Cook County,Census Tract 8024.04,7697,1465,4684,671,0.11394049629725866
878,Illinois,Cook County,Census Tract 8025.03,7232,1525,4332,778,0.08254977876106195
879,Illinois,Cook County,Census Tract 8025.04,6156,1399,3447,587,0.11744639376218324
880,Illinois,Cook County,Census Tract 8025.05,6157,1169,4058,318,0.09939905798278381
881,Illinois,Cook County,Census Tract 8025.06,2393,532,1453,203,0.08566652737150016
882,Illinois,Cook County,Census Tract 8026.05,6940,1111,3621,1634,0.08270893371757926
883,Illinois,Cook County,Census Tract 8026.07,1421,297,778,239,0.0752990851513019
884,Illinois,Cook County,Census Tract 8026.08,5687,994,2724,1290,0.11939511165816774
885,Illinois,Cook County,Census Tract 8026.09,6525,1014,4521,341,0.09946360153256706
886,Illinois,Cook County,Census Tract 8026.10,1978,297,1093,321,0.1349848331648129
887,Illinois,Cook County,Census Tract 8027.01,6972,1819,3578,1050,0.07530120481927716
888,Illinois,Cook County,Census Tract 8027.02,4273,633,1967,1062,0.14299087292300494
889,Illinois,Cook County,Census Tract 8028.01,4712,1175,2661,594,0.059847198641765686
890,Illinois,Cook County,Census Tract 8028.02,6375,1922,3224,865,0.057098039215686236
891,Illinois,Cook County,Census Tract 8029,5993,1761,2890,848,0.08242950108459868
892,Illinois,Cook County,Census Tract 8030.05,2860,709,1671,297,0.063986013986014
893,Illinois,Cook County,Census Tract 8030.07,5092,1070,2463,1106,0.08896307934014136
894,Illinois,Cook County,Census Tract 8030.08,4720,1126,2553,756,0.060381355932203395
895,Illinois,Cook County,Census Tract 8030.10,4351,997,2552,388,0.09515054010572277
896,Illinois,Cook County,Census Tract 8030.12,2135,365,1267,260,0.11381733021077278
