,GEO_0,GEO_1,GEO_2,GEO_3,pop_total,white,black,indian,asian,pacific,other,multi,latino,white_pct,black_pct,indian_pct,asian_pct,pacific_pct,other_pct,multi_pct,latino_pct
503,Kentucky,Campbell County,Census Tract 505,Block Group 1,818,609,74,1,1,0,0,60,73,0.7444987775061125,0.09046454767726161,0.0012224938875305623,0.0012224938875305623,0.0,0.0,0.07334963325183375,0.08924205378973105
504,Kentucky,Campbell County,Census Tract 505,Block Group 2,744,553,57,2,3,0,6,52,71,0.7432795698924731,0.07661290322580645,0.002688172043010753,0.004032258064516129,0.0,0.008064516129032258,0.06989247311827956,0.09543010752688172
505,Kentucky,Campbell County,Census Tract 505,Block Group 3,615,415,40,0,1,2,8,71,78,0.6747967479674797,0.06504065040650407,0.0,0.0016260162601626016,0.0032520325203252032,0.013008130081300813,0.11544715447154472,0.12682926829268293
506,Kentucky,Campbell County,Census Tract 506,Block Group 1,911,623,113,1,1,0,7,84,82,0.6838638858397366,0.12403951701427003,0.0010976948408342481,0.0010976948408342481,0.0,0.007683863885839737,0.09220636663007684,0.09001097694840834
507,Kentucky,Campbell County,Census Tract 506,Block Group 2,872,635,108,1,3,0,2,58,65,0.7282110091743119,0.12385321100917432,0.0011467889908256881,0.0034403669724770644,0.0,0.0022935779816513763,0.06651376146788991,0.07454128440366972
508,Kentucky,Campbell County,Census Tract 511.01,Block Group 1,897,808,9,4,5,0,3,35,33,0.9007803790412486,0.010033444816053512,0.004459308807134894,0.005574136008918618,0.0,0.0033444816053511705,0.03901895206243032,0.03678929765886288
509,Kentucky,Campbell County,Census Tract 511.01,Block Group 2,1286,1133,31,4,4,0,8,48,58,0.8810264385692068,0.02410575427682737,0.003110419906687403,0.003110419906687403,0.0,0.006220839813374806,0.03732503888024884,0.04510108864696734
510,Kentucky,Campbell County,Census Tract 511.02,Block Group 1,1571,1401,30,9,12,0,5,81,33,0.8917886696371737,0.019096117122851686,0.005728835136855506,0.0076384468491406746,0.0,0.003182686187141948,0.051559516231699555,0.021005728835136857
511,Kentucky,Campbell County,Census Tract 512,Block Group 1,1538,1353,25,7,5,1,3,68,76,0.8797139141742523,0.016254876462938883,0.004551365409622887,0.003250975292587776,0.0006501950585175553,0.0019505851755526658,0.044213263979193757,0.0494148244473342
512,Kentucky,Campbell County,Census Tract 513,Block Group 1,1241,1120,17,2,10,0,2,58,32,0.9024979854955681,0.0136986301369863,0.0016116035455278,0.008058017727639,0.0,0.0016116035455278,0.046736502820306204,0.0257856567284448
513,Kentucky,Campbell County,Census Tract 513,Block Group 2,1142,1073,8,2,12,0,0,32,15,0.9395796847635727,0.0070052539404553416,0.0017513134851138354,0.010507880910683012,0.0,0.0,0.028021015761821366,0.013134851138353765
514,Kentucky,Campbell County,Census Tract 513,Block Group 3,1392,1305,21,0,8,0,2,28,28,0.9375,0.015086206896551725,0.0,0.005747126436781609,0.0,0.0014367816091954023,0.020114942528735632,0.020114942528735632
515,Kentucky,Campbell County,Census Tract 513,Block Group 4,1158,1088,7,0,7,0,2,38,16,0.9395509499136442,0.006044905008635579,0.0,0.006044905008635579,0.0,0.0017271157167530224,0.03281519861830743,0.013816925734024179
516,Kentucky,Campbell County,Census Tract 519.01,Block Group 1,723,708,3,1,1,0,1,8,1,0.979253112033195,0.004149377593360996,0.0013831258644536654,0.0013831258644536654,0.0,0.0013831258644536654,0.011065006915629323,0.0013831258644536654
517,Kentucky,Campbell County,Census Tract 519.01,Block Group 2,732,694,3,2,2,0,2,19,10,0.9480874316939891,0.004098360655737705,0.00273224043715847,0.00273224043715847,0.0,0.00273224043715847,0.025956284153005466,0.01366120218579235
518,Kentucky,Campbell County,Census Tract 519.01,Block Group 3,762,726,4,0,3,0,6,17,6,0.952755905511811,0.005249343832020997,0.0,0.003937007874015748,0.0,0.007874015748031496,0.02230971128608924,0.007874015748031496
519,Kentucky,Campbell County,Census Tract 519.01,Block Group 4,628,571,4,0,6,0,10,31,6,0.9092356687898089,0.006369426751592357,0.0,0.009554140127388535,0.0,0.01592356687898089,0.04936305732484077,0.009554140127388535
520,Kentucky,Campbell County,Census Tract 519.01,Block Group 5,2097,1978,6,2,9,0,8,78,16,0.9432522651406772,0.002861230329041488,0.0009537434430138292,0.004291845493562232,0.0,0.003814973772055317,0.03719599427753934,0.007629947544110634
521,Kentucky,Campbell County,Census Tract 519.03,Block Group 1,1246,1190,7,1,1,0,3,26,18,0.9550561797752809,0.0056179775280898875,0.0008025682182985554,0.0008025682182985554,0.0,0.002407704654895666,0.02086677367576244,0.014446227929373997
522,Kentucky,Campbell County,Census Tract 519.03,Block Group 2,2011,1869,6,12,29,0,3,71,21,0.929388363998011,0.0029835902536051715,0.005967180507210343,0.014420686225758329,0.0,0.0014917951268025858,0.035305818000994534,0.0104425658876181
523,Kentucky,Campbell County,Census Tract 519.03,Block Group 3,634,616,1,0,3,0,0,10,4,0.9716088328075709,0.0015772870662460567,0.0,0.00473186119873817,0.0,0.0,0.015772870662460567,0.006309148264984227
524,Kentucky,Campbell County,Census Tract 519.03,Block Group 4,2943,2718,45,5,40,0,14,87,34,0.9235474006116208,0.01529051987767584,0.0016989466530750934,0.013591573224600747,0.0,0.004757050628610262,0.029561671763506627,0.011552837240910635
525,Kentucky,Campbell County,Census Tract 519.04,Block Group 1,2342,2150,19,2,15,0,8,106,42,0.9180187873612298,0.008112724167378309,0.0008539709649871904,0.0064047822374039285,0.0,0.0034158838599487617,0.04526046114432109,0.017933390264730998
526,Kentucky,Campbell County,Census Tract 519.04,Block Group 2,852,802,7,0,1,0,6,30,6,0.9413145539906104,0.008215962441314555,0.0,0.0011737089201877935,0.0,0.007042253521126761,0.035211267605633804,0.007042253521126761
527,Kentucky,Campbell County,Census Tract 519.04,Block Group 3,1885,1727,17,1,14,1,8,89,28,0.9161803713527852,0.009018567639257295,0.0005305039787798408,0.007427055702917772,0.0005305039787798408,0.004244031830238726,0.047214854111405836,0.014854111405835544
528,Kentucky,Graves County,Census Tract 205,Block Group 1,2291,2074,68,4,10,0,3,78,54,0.9052815364469664,0.02968136185072021,0.001745962461807071,0.004364906154517678,0.0,0.0013094718463553033,0.034046268005237884,0.02357049323439546
529,Kentucky,Graves County,Census Tract 204,Block Group 1,1034,953,6,5,0,0,0,32,38,0.9216634429400387,0.005802707930367505,0.004835589941972921,0.0,0.0,0.0,0.030947775628626693,0.0367504835589942
530,Kentucky,Graves County,Census Tract 204,Block Group 2,841,763,6,2,2,0,1,26,41,0.9072532699167658,0.007134363852556481,0.0023781212841854932,0.0023781212841854932,0.0,0.0011890606420927466,0.030915576694411414,0.04875148632580262
531,Kentucky,Graves County,Census Tract 204,Block Group 3,834,776,4,3,2,0,1,25,23,0.9304556354916067,0.004796163069544364,0.0035971223021582736,0.002398081534772182,0.0,0.001199040767386091,0.02997601918465228,0.027577937649880094
532,Kentucky,Graves County,Census Tract 205,Block Group 2,565,530,1,1,1,0,0,21,11,0.9380530973451328,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.03716814159292035,0.019469026548672566
533,Kentucky,Graves County,Census Tract 205,Block Group 3,852,750,8,3,3,0,1,46,41,0.8802816901408451,0.009389671361502348,0.0035211267605633804,0.0035211267605633804,0.0,0.0011737089201877935,0.0539906103286385,0.04812206572769953
534,Kentucky,Graves County,Census Tract 206,Block Group 1,1337,1280,10,2,1,0,0,30,14,0.9573672400897532,0.0074794315632011965,0.0014958863126402393,0.0007479431563201197,0.0,0.0,0.02243829468960359,0.010471204188481676
535,Kentucky,Graves County,Census Tract 206,Block Group 2,970,917,6,1,3,0,0,21,22,0.945360824742268,0.006185567010309278,0.0010309278350515464,0.003092783505154639,0.0,0.0,0.021649484536082474,0.02268041237113402
536,Kentucky,Graves County,Census Tract 207,Block Group 1,1228,1115,13,12,8,0,3,38,39,0.9079804560260586,0.010586319218241042,0.009771986970684038,0.006514657980456026,0.0,0.0024429967426710096,0.030944625407166124,0.03175895765472313
537,Kentucky,Graves County,Census Tract 207,Block Group 2,1892,1655,25,6,11,0,8,52,135,0.8747357293868921,0.013213530655391121,0.003171247357293869,0.005813953488372093,0.0,0.004228329809725159,0.02748414376321353,0.07135306553911205
538,Kentucky,Graves County,Census Tract 207,Block Group 3,698,639,8,3,3,0,0,9,36,0.9154727793696275,0.011461318051575931,0.004297994269340974,0.004297994269340974,0.0,0.0,0.012893982808022923,0.05157593123209169
539,Kentucky,Graves County,Census Tract 207,Block Group 4,1151,1051,10,3,0,0,0,30,57,0.9131190269331017,0.008688097306689836,0.0026064291920069507,0.0,0.0,0.0,0.026064291920069503,0.04952215464813206
540,Kentucky,Graves County,Census Tract 208,Block Group 1,1246,1164,11,6,3,0,0,55,7,0.9341894060995185,0.00882825040128411,0.004815409309791332,0.002407704654895666,0.0,0.0,0.044141252006420544,0.0056179775280898875
541,Kentucky,Graves County,Census Tract 208,Block Group 2,1676,1560,7,3,6,0,2,74,24,0.9307875894988067,0.004176610978520286,0.0017899761336515514,0.003579952267303103,0.0,0.0011933174224343676,0.0441527446300716,0.014319809069212411
542,Kentucky,Graves County,Census Tract 208,Block Group 3,1993,1836,6,5,4,0,8,52,82,0.9212242849974912,0.0030105368790767687,0.002508780732563974,0.002007024586051179,0.0,0.004014049172102358,0.02609131961866533,0.04114400401404917
543,Kentucky,Graves County,Census Tract 209,Block Group 1,1912,1729,7,5,2,0,6,89,74,0.9042887029288703,0.0036610878661087866,0.002615062761506276,0.0010460251046025104,0.0,0.0031380753138075313,0.04654811715481171,0.038702928870292884
544,Kentucky,Graves County,Census Tract 209,Block Group 2,1110,1006,13,0,5,0,0,49,37,0.9063063063063063,0.011711711711711712,0.0,0.0045045045045045045,0.0,0.0,0.044144144144144144,0.03333333333333333
545,Kentucky,Grayson County,Census Tract 9501.01,Block Group 1,811,784,3,0,0,0,1,21,2,0.966707768187423,0.0036991368680641184,0.0,0.0,0.0,0.0012330456226880395,0.025893958076448828,0.002466091245376079
546,Kentucky,Grayson County,Census Tract 9501.02,Block Group 1,1123,1078,0,0,1,0,0,34,10,0.9599287622439893,0.0,0.0,0.0008904719501335708,0.0,0.0,0.030276046304541407,0.008904719501335707
547,Kentucky,Grayson County,Census Tract 9501.02,Block Group 2,1158,1124,3,0,2,0,0,22,7,0.9706390328151986,0.0025906735751295338,0.0,0.0017271157167530224,0.0,0.0,0.018998272884283247,0.006044905008635579
548,Kentucky,Grayson County,Census Tract 9502,Block Group 1,1207,1145,0,1,3,0,9,29,20,0.9486329743164872,0.0,0.0008285004142502071,0.0024855012427506215,0.0,0.007456503728251864,0.024026512013256007,0.016570008285004142
549,Kentucky,Grayson County,Census Tract 9502,Block Group 2,666,600,2,2,7,0,3,36,16,0.9009009009009009,0.003003003003003003,0.003003003003003003,0.010510510510510511,0.0,0.0045045045045045045,0.05405405405405406,0.024024024024024024
550,Kentucky,Grayson County,Census Tract 9502,Block Group 3,1071,1027,3,2,1,0,0,28,10,0.9589169000933707,0.0028011204481792717,0.0018674136321195146,0.0009337068160597573,0.0,0.0,0.026143790849673203,0.009337068160597572
551,Kentucky,Grayson County,Census Tract 9503,Block Group 1,1172,1117,5,2,4,1,7,18,18,0.9530716723549488,0.004266211604095563,0.0017064846416382253,0.0034129692832764505,0.0008532423208191126,0.005972696245733789,0.015358361774744027,0.015358361774744027
552,Kentucky,Grayson County,Census Tract 9503,Block Group 2,1384,1127,187,2,3,0,1,21,43,0.8143063583815029,0.1351156069364162,0.001445086705202312,0.002167630057803468,0.0,0.000722543352601156,0.015173410404624277,0.03106936416184971
553,Kentucky,Grayson County,Census Tract 9503,Block Group 3,1533,1479,4,0,0,0,11,25,14,0.9647749510763209,0.002609262883235486,0.0,0.0,0.0,0.007175472928897586,0.016307893020221786,0.0091324200913242
554,Kentucky,Grayson County,Census Tract 9504.01,Block Group 1,1433,1345,6,6,17,0,1,43,15,0.9385903698534543,0.00418702023726448,0.00418702023726448,0.011863224005582694,0.0,0.0006978367062107466,0.030006978367062107,0.0104675505931612
555,Kentucky,Grayson County,Census Tract 9504.01,Block Group 2,894,791,20,12,4,0,2,30,35,0.8847874720357942,0.02237136465324385,0.013422818791946308,0.0044742729306487695,0.0,0.0022371364653243847,0.03355704697986577,0.039149888143176735
556,Kentucky,Grayson County,Census Tract 9504.02,Block Group 1,1569,1459,7,6,6,0,8,58,25,0.9298916507329509,0.004461440407903123,0.0038240917782026767,0.0038240917782026767,0.0,0.005098789037603569,0.036966220522625874,0.015933715742511154
557,Kentucky,Grayson County,Census Tract 9504.02,Block Group 2,1605,1479,18,3,17,0,5,57,26,0.9214953271028037,0.011214953271028037,0.001869158878504673,0.01059190031152648,0.0,0.003115264797507788,0.03551401869158879,0.0161993769470405
558,Kentucky,Grayson County,Census Tract 9504.02,Block Group 3,1696,1577,16,4,6,0,5,60,28,0.9298349056603774,0.009433962264150943,0.0023584905660377358,0.003537735849056604,0.0,0.00294811320754717,0.03537735849056604,0.01650943396226415
559,Kentucky,Grayson County,Census Tract 9505,Block Group 1,998,933,1,4,3,1,9,34,13,0.9348697394789579,0.001002004008016032,0.004008016032064128,0.003006012024048096,0.001002004008016032,0.009018036072144289,0.03406813627254509,0.013026052104208416
560,Kentucky,Perry County,Census Tract 9706.01,Block Group 1,826,794,9,2,0,0,0,17,4,0.9612590799031477,0.010895883777239709,0.002421307506053269,0.0,0.0,0.0,0.020581113801452784,0.004842615012106538
561,Kentucky,Perry County,Census Tract 9706.01,Block Group 2,640,610,7,1,0,0,0,20,2,0.953125,0.0109375,0.0015625,0.0,0.0,0.0,0.03125,0.003125
562,Kentucky,Perry County,Census Tract 9706.01,Block Group 3,629,601,6,2,1,0,0,15,4,0.9554848966613673,0.009538950715421303,0.003179650238473768,0.001589825119236884,0.0,0.0,0.02384737678855326,0.006359300476947536
563,Kentucky,Perry County,Census Tract 9706.02,Block Group 1,1719,1432,123,1,31,0,4,111,17,0.83304246655032,0.07155322862129145,0.0005817335660267597,0.018033740546829553,0.0,0.002326934264107039,0.06457242582897033,0.009889470622454915
564,Kentucky,Perry County,Census Tract 9706.02,Block Group 2,876,734,42,3,19,0,8,51,19,0.8378995433789954,0.04794520547945205,0.003424657534246575,0.021689497716894976,0.0,0.0091324200913242,0.05821917808219178,0.021689497716894976
565,Kentucky,Perry County,Census Tract 9707,Block Group 1,673,653,1,0,2,0,0,16,1,0.9702823179791976,0.0014858841010401188,0.0,0.0029717682020802376,0.0,0.0,0.0237741456166419,0.0014858841010401188
566,Kentucky,Perry County,Census Tract 9707,Block Group 2,1211,1155,10,1,8,0,0,34,3,0.953757225433526,0.008257638315441783,0.0008257638315441783,0.006606110652353427,0.0,0.0,0.028075970272502065,0.002477291494632535
567,Kentucky,Perry County,Census Tract 9708,Block Group 1,839,820,1,1,0,0,1,14,2,0.9773539928486293,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.0011918951132300357,0.0166865315852205,0.0023837902264600714
568,Kentucky,Perry County,Census Tract 9708,Block Group 2,1275,1211,1,7,0,0,1,49,6,0.9498039215686275,0.000784313725490196,0.005490196078431373,0.0,0.0,0.000784313725490196,0.038431372549019606,0.004705882352941176
569,Kentucky,Perry County,Census Tract 9708,Block Group 3,1060,1019,1,2,0,0,0,33,5,0.9613207547169811,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.0,0.031132075471698113,0.0047169811320754715
570,Kentucky,Perry County,Census Tract 9709,Block Group 1,1584,1535,0,1,4,0,0,39,5,0.9690656565656566,0.0,0.0006313131313131314,0.0025252525252525255,0.0,0.0,0.02462121212121212,0.0031565656565656565
571,Kentucky,Perry County,Census Tract 9710,Block Group 1,858,828,3,2,0,1,3,11,10,0.965034965034965,0.0034965034965034965,0.002331002331002331,0.0,0.0011655011655011655,0.0034965034965034965,0.01282051282051282,0.011655011655011656
572,Kentucky,Perry County,Census Tract 9710,Block Group 2,1141,1107,1,2,0,0,1,21,9,0.9702015775635408,0.0008764241893076249,0.0017528483786152498,0.0,0.0,0.0008764241893076249,0.018404907975460124,0.007887817703768623
573,Kentucky,Perry County,Census Tract 9710,Block Group 3,772,755,1,0,4,0,0,9,3,0.977979274611399,0.0012953367875647669,0.0,0.0051813471502590676,0.0,0.0,0.011658031088082901,0.0038860103626943004
574,Kentucky,Perry County,Census Tract 9710,Block Group 4,1442,1370,2,1,13,0,0,45,11,0.9500693481276006,0.0013869625520110957,0.0006934812760055479,0.009015256588072122,0.0,0.0,0.031206657420249653,0.0076282940360610264
575,Kentucky,Pike County,Census Tract 9301,Block Group 1,772,759,0,0,0,0,1,4,8,0.9831606217616581,0.0,0.0,0.0,0.0,0.0012953367875647669,0.0051813471502590676,0.010362694300518135
576,Kentucky,Pike County,Census Tract 9301,Block Group 2,967,949,0,2,0,0,0,15,1,0.9813857290589452,0.0,0.002068252326783868,0.0,0.0,0.0,0.015511892450879007,0.001034126163391934
577,Kentucky,Pike County,Census Tract 9301,Block Group 3,1077,1011,6,0,3,0,2,41,14,0.9387186629526463,0.005571030640668524,0.0,0.002785515320334262,0.0,0.0018570102135561746,0.03806870937790158,0.012999071494893221
578,Kentucky,Pike County,Census Tract 9302.01,Block Group 1,855,787,4,0,20,0,4,19,21,0.92046783625731,0.004678362573099415,0.0,0.023391812865497075,0.0,0.004678362573099415,0.022222222222222223,0.02456140350877193
579,Kentucky,Pike County,Census Tract 9302.01,Block Group 2,1163,1090,13,1,12,0,4,24,19,0.937231298366294,0.01117798796216681,0.0008598452278589854,0.010318142734307825,0.0,0.0034393809114359416,0.02063628546861565,0.01633705932932072
580,Kentucky,Pike County,Census Tract 9302.01,Block Group 3,973,872,6,2,27,0,6,47,13,0.8961973278520041,0.006166495375128468,0.0020554984583761563,0.02774922918807811,0.0,0.006166495375128468,0.048304213771839674,0.013360739979445015
581,Kentucky,Pike County,Census Tract 9302.02,Block Group 1,1269,1209,0,1,20,0,0,21,18,0.9527186761229315,0.0,0.0007880220646178094,0.015760441292356184,0.0,0.0,0.016548463356973995,0.014184397163120567
582,Kentucky,Pike County,Census Tract 9302.02,Block Group 2,1811,1660,15,4,31,0,1,46,54,0.9166206515737162,0.008282716731087797,0.0022087244616234127,0.017117614577581448,0.0,0.0005521811154058532,0.025400331308669245,0.02981778023191607
583,Kentucky,Pike County,Census Tract 9303.01,Block Group 1,1140,943,54,5,39,5,11,34,49,0.8271929824561404,0.04736842105263158,0.0043859649122807015,0.034210526315789476,0.0043859649122807015,0.009649122807017544,0.02982456140350877,0.04298245614035088
584,Kentucky,Pike County,Census Tract 9303.01,Block Group 2,998,814,81,3,24,0,1,40,35,0.8156312625250501,0.0811623246492986,0.003006012024048096,0.02404809619238477,0.0,0.001002004008016032,0.04008016032064128,0.03507014028056112
585,Kentucky,Pike County,Census Tract 9303.02,Block Group 1,1099,919,94,1,8,2,2,33,40,0.8362147406733395,0.08553230209281165,0.0009099181073703367,0.007279344858962694,0.0018198362147406734,0.0018198362147406734,0.03002729754322111,0.036396724294813464
586,Kentucky,Pike County,Census Tract 9303.02,Block Group 2,779,684,20,3,9,0,1,27,35,0.8780487804878049,0.025673940949935817,0.0038510911424903724,0.011553273427471117,0.0,0.0012836970474967907,0.03465982028241335,0.044929396662387676
587,Kentucky,Pike County,Census Tract 9304,Block Group 1,878,799,23,0,16,0,1,11,28,0.9100227790432802,0.02619589977220957,0.0,0.018223234624145785,0.0,0.0011389521640091116,0.012528473804100227,0.03189066059225513
588,Kentucky,Jefferson County,Census Tract 101.02,Block Group 1,995,891,23,1,11,0,2,40,27,0.8954773869346734,0.023115577889447236,0.0010050251256281408,0.011055276381909548,0.0,0.0020100502512562816,0.04020100502512563,0.027135678391959798
589,Kentucky,Jefferson County,Census Tract 100.08,Block Group 2,1471,1156,119,2,50,0,10,73,61,0.7858599592114208,0.08089734874235215,0.0013596193065941536,0.03399048266485384,0.0,0.006798096532970768,0.04962610469068661,0.04146838885112169
590,Kentucky,Jefferson County,Census Tract 100.08,Block Group 3,1319,849,253,0,51,0,7,75,84,0.643669446550417,0.19181197877179681,0.0,0.03866565579984837,0.0,0.00530705079605762,0.05686125852918878,0.06368460955269144
591,Kentucky,Jefferson County,Census Tract 100.08,Block Group 4,814,572,136,3,25,0,2,27,49,0.7027027027027027,0.16707616707616707,0.0036855036855036856,0.030712530712530713,0.0,0.002457002457002457,0.033169533169533166,0.060196560196560195
592,Kentucky,Jefferson County,Census Tract 101.02,Block Group 2,1554,1380,34,1,43,0,3,55,38,0.888030888030888,0.021879021879021878,0.0006435006435006435,0.027670527670527672,0.0,0.0019305019305019305,0.035392535392535396,0.02445302445302445
593,Kentucky,Jefferson County,Census Tract 101.02,Block Group 3,1623,1411,66,2,31,0,5,62,46,0.8693776956253851,0.04066543438077634,0.0012322858903265558,0.019100431300061615,0.0,0.0030807147258163892,0.03820086260012323,0.028342575477510783
594,Kentucky,Jefferson County,Census Tract 101.03,Block Group 1,1726,1245,205,3,48,0,9,90,126,0.7213209733487833,0.11877172653534183,0.0017381228273464658,0.027809965237543453,0.0,0.005214368482039398,0.05214368482039398,0.07300115874855156
595,Kentucky,Jefferson County,Census Tract 101.03,Block Group 2,661,509,59,3,12,0,4,24,50,0.7700453857791225,0.08925869894099848,0.0045385779122541605,0.018154311649016642,0.0,0.006051437216338881,0.036308623298033284,0.07564296520423601
596,Kentucky,Jefferson County,Census Tract 101.03,Block Group 3,603,364,105,2,26,0,3,40,63,0.603648424543947,0.17412935323383086,0.003316749585406302,0.04311774461028192,0.0,0.004975124378109453,0.06633499170812604,0.1044776119402985
597,Kentucky,Jefferson County,Census Tract 101.03,Block Group 4,807,664,42,2,13,0,5,36,45,0.8228004956629492,0.05204460966542751,0.0024783147459727386,0.0161090458488228,0.0,0.006195786864931847,0.04460966542750929,0.055762081784386616
598,Kentucky,Jefferson County,Census Tract 101.04,Block Group 1,948,755,35,4,15,0,7,58,74,0.7964135021097046,0.03691983122362869,0.004219409282700422,0.015822784810126583,0.0,0.007383966244725738,0.06118143459915612,0.07805907172995781
599,Kentucky,Jefferson County,Census Tract 101.04,Block Group 2,1132,869,90,1,30,0,3,50,89,0.7676678445229682,0.07950530035335689,0.0008833922261484099,0.026501766784452298,0.0,0.00265017667844523,0.044169611307420496,0.07862190812720848
600,Kentucky,Jefferson County,Census Tract 101.04,Block Group 3,733,565,36,0,21,0,11,21,79,0.7708049113233287,0.04911323328785812,0.0,0.0286493860845839,0.0,0.015006821282401092,0.0286493860845839,0.1077762619372442
601,Kentucky,Jefferson County,Census Tract 103.09,Block Group 1,1167,885,105,2,84,2,4,47,38,0.7583547557840618,0.08997429305912596,0.001713796058269066,0.07197943444730077,0.001713796058269066,0.003427592116538132,0.04027420736932305,0.032562125107112254
602,Kentucky,Jefferson County,Census Tract 103.09,Block Group 2,1876,1365,89,0,322,0,8,29,63,0.7276119402985075,0.04744136460554371,0.0,0.17164179104477612,0.0,0.0042643923240938165,0.015458422174840085,0.033582089552238806
603,Kentucky,Jefferson County,Census Tract 103.09,Block Group 3,816,664,35,1,54,0,3,27,32,0.8137254901960784,0.0428921568627451,0.0012254901960784314,0.0661764705882353,0.0,0.003676470588235294,0.03308823529411765,0.0392156862745098
604,Kentucky,Jefferson County,Census Tract 103.09,Block Group 4,844,759,22,1,20,1,5,21,15,0.8992890995260664,0.026066350710900472,0.001184834123222749,0.023696682464454975,0.001184834123222749,0.005924170616113744,0.024881516587677725,0.017772511848341232
605,Kentucky,Boyd County,Census Tract 306,Block Group 4,1185,1061,35,0,10,0,4,50,25,0.8953586497890296,0.029535864978902954,0.0,0.008438818565400843,0.0,0.0033755274261603376,0.04219409282700422,0.02109704641350211
606,Kentucky,Boyd County,Census Tract 306,Block Group 1,1070,971,28,1,12,0,0,43,15,0.9074766355140187,0.026168224299065422,0.0009345794392523365,0.011214953271028037,0.0,0.0,0.04018691588785047,0.014018691588785047
607,Kentucky,Boyd County,Census Tract 306,Block Group 2,946,870,18,3,8,0,3,32,12,0.919661733615222,0.019027484143763214,0.003171247357293869,0.008456659619450317,0.0,0.003171247357293869,0.03382663847780127,0.012684989429175475
608,Kentucky,Boyd County,Census Tract 306,Block Group 3,1160,1086,17,0,7,0,1,37,12,0.9362068965517242,0.014655172413793103,0.0,0.00603448275862069,0.0,0.0008620689655172414,0.03189655172413793,0.010344827586206896
609,Kentucky,Boyd County,Census Tract 307,Block Group 1,1149,1039,38,2,5,0,3,51,11,0.9042645778938208,0.03307223672758921,0.0017406440382941688,0.004351610095735422,0.0,0.0026109660574412533,0.044386422976501305,0.009573542210617928
610,Kentucky,Boyd County,Census Tract 307,Block Group 2,1431,1319,22,0,11,0,0,55,24,0.9217330538085255,0.015373864430468204,0.0,0.007686932215234102,0.0,0.0,0.03843466107617051,0.016771488469601678
611,Kentucky,Boyd County,Census Tract 307,Block Group 3,784,716,17,0,7,0,0,30,14,0.9132653061224489,0.021683673469387755,0.0,0.008928571428571428,0.0,0.0,0.03826530612244898,0.017857142857142856
612,Kentucky,Jefferson County,Census Tract 103.12,Block Group 1,2107,1838,85,1,60,0,9,59,55,0.8723303274798292,0.04034171808258187,0.00047460844803037496,0.028476506881822496,0.0,0.004271476032273375,0.02800189843379212,0.026103464641670623
613,Kentucky,Jefferson County,Census Tract 103.12,Block Group 2,957,818,18,0,36,0,7,35,43,0.8547544409613375,0.018808777429467086,0.0,0.03761755485893417,0.0,0.0073145245559038665,0.03657262277951933,0.04493207941483804
614,Kentucky,Jefferson County,Census Tract 103.13,Block Group 1,1850,1377,91,3,218,1,5,83,72,0.7443243243243243,0.049189189189189186,0.0016216216216216215,0.11783783783783784,0.0005405405405405405,0.002702702702702703,0.044864864864864865,0.03891891891891892
615,Kentucky,Jefferson County,Census Tract 103.13,Block Group 2,802,664,33,0,71,0,1,24,9,0.827930174563591,0.04114713216957606,0.0,0.0885286783042394,0.0,0.0012468827930174563,0.029925187032418952,0.011221945137157107
616,Kentucky,Jefferson County,Census Tract 103.13,Block Group 3,2872,2407,117,0,95,5,14,127,107,0.838091922005571,0.04073816155988858,0.0,0.03307799442896936,0.0017409470752089136,0.004874651810584958,0.044220055710306405,0.03725626740947075
617,Kentucky,Jefferson County,Census Tract 103.13,Block Group 4,722,577,20,0,82,1,2,15,25,0.7991689750692521,0.027700831024930747,0.0,0.11357340720221606,0.0013850415512465374,0.002770083102493075,0.02077562326869806,0.03462603878116344
618,Kentucky,Jefferson County,Census Tract 103.14,Block Group 1,1787,1144,176,6,303,0,7,74,77,0.6401790710688304,0.09848908785674315,0.003357582540570789,0.16955791829882486,0.0,0.00391717963066592,0.04141018466703973,0.04308897593732513
619,Kentucky,Jefferson County,Census Tract 103.14,Block Group 2,2556,1990,223,1,104,0,7,108,123,0.7785602503912363,0.08724569640062597,0.0003912363067292645,0.0406885758998435,0.0,0.0027386541471048514,0.04225352112676056,0.04812206572769953
620,Kentucky,Jefferson County,Census Tract 103.14,Block Group 3,2131,1802,94,4,82,0,11,85,53,0.8456123885499766,0.044110746128578134,0.0018770530267480056,0.03847958704833412,0.0,0.005161895823557016,0.03988737681839512,0.024870952604411075
621,Kentucky,Jefferson County,Census Tract 103.15,Block Group 1,2419,1924,95,0,240,0,13,74,73,0.7953699875981811,0.03927242662257131,0.0,0.09921455146754857,0.0,0.005374121537825548,0.03059115336916081,0.030177759404712692
622,Kentucky,Jefferson County,Census Tract 103.15,Block Group 2,1538,1062,223,0,55,1,4,75,118,0.6905071521456437,0.14499349804941483,0.0,0.03576072821846554,0.0006501950585175553,0.002600780234070221,0.04876462938881664,0.07672301690507152
623,Kentucky,Jefferson County,Census Tract 103.16,Block Group 1,2139,1832,86,2,92,1,5,54,67,0.8564749883122955,0.04020570359981299,0.0009350163627863488,0.043010752688172046,0.0004675081813931744,0.0023375409069658717,0.025245441795231416,0.031323048153342685
