,GEO_0,GEO_1,GEO_2,GEO_3,hh,spanish,euro,asian,other,limeng_pct
2604,Kentucky,McCreary County,Census Tract 9603.02,Block Group 2,275,0,0,0,0,0.0
2605,Kentucky,McCreary County,Census Tract 9603.02,Block Group 3,462,8,0,0,0,0.017316017316017316
2606,Kentucky,McCreary County,Census Tract 9604.01,Block Group 1,225,0,0,0,0,0.0
2607,Kentucky,McCreary County,Census Tract 9604.01,Block Group 2,182,0,0,0,0,0.0
2608,Kentucky,McCreary County,Census Tract 9604.01,Block Group 3,362,0,0,0,0,0.0
2609,Kentucky,McCreary County,Census Tract 9604.02,Block Group 1,783,0,0,0,0,0.0
2610,Kentucky,McCreary County,Census Tract 9604.02,Block Group 2,333,0,0,0,0,0.0
2611,Kentucky,McCreary County,Census Tract 9604.02,Block Group 3,643,0,0,0,0,0.0
2612,Kentucky,McLean County,Census Tract 9701,Block Group 1,497,0,0,0,0,0.0
2613,Kentucky,McLean County,Census Tract 9701,Block Group 2,234,0,0,0,20,0.08547008547008547
2614,Kentucky,McLean County,Census Tract 9701,Block Group 3,431,0,0,0,0,0.0
2615,Kentucky,McLean County,Census Tract 9702,Block Group 1,453,0,0,0,0,0.0
2616,Kentucky,McLean County,Census Tract 9702,Block Group 2,509,0,0,0,0,0.0
2617,Kentucky,McLean County,Census Tract 9702,Block Group 3,379,0,0,0,0,0.0
2618,Kentucky,McLean County,Census Tract 9705,Block Group 1,362,0,0,0,0,0.0
2619,Kentucky,McLean County,Census Tract 9705,Block Group 2,298,0,0,0,0,0.0
2620,Kentucky,McLean County,Census Tract 9705,Block Group 3,478,0,0,0,0,0.0
2621,Kentucky,Madison County,Census Tract 101.01,Block Group 1,370,0,0,0,0,0.0
2622,Kentucky,Madison County,Census Tract 101.01,Block Group 2,407,0,0,0,0,0.0
2623,Kentucky,Madison County,Census Tract 101.03,Block Group 1,338,0,0,0,0,0.0
2624,Kentucky,Madison County,Census Tract 101.03,Block Group 2,362,0,0,0,0,0.0
2625,Kentucky,Madison County,Census Tract 101.03,Block Group 3,571,0,0,0,0,0.0
2626,Kentucky,Madison County,Census Tract 101.04,Block Group 1,619,0,0,0,0,0.0
2627,Kentucky,Madison County,Census Tract 101.04,Block Group 2,781,0,0,0,0,0.0
2628,Kentucky,Madison County,Census Tract 101.04,Block Group 3,588,0,0,0,0,0.0
2629,Kentucky,Madison County,Census Tract 102.01,Block Group 1,265,0,0,0,0,0.0
2630,Kentucky,Madison County,Census Tract 102.01,Block Group 2,669,0,0,0,0,0.0
2631,Kentucky,Madison County,Census Tract 102.02,Block Group 1,853,0,0,0,0,0.0
2632,Kentucky,Madison County,Census Tract 103.01,Block Group 1,943,0,0,0,0,0.0
2633,Kentucky,Madison County,Census Tract 103.01,Block Group 2,542,0,0,0,0,0.0
2634,Kentucky,Madison County,Census Tract 103.01,Block Group 3,772,0,0,0,0,0.0
2635,Kentucky,Madison County,Census Tract 103.02,Block Group 1,622,22,0,1,0,0.03697749196141479
2636,Kentucky,Madison County,Census Tract 103.02,Block Group 2,1009,0,14,0,0,0.013875123885034688
2637,Kentucky,Madison County,Census Tract 103.03,Block Group 1,1288,0,0,0,0,0.0
2638,Kentucky,Madison County,Census Tract 104,Block Group 1,306,0,0,0,0,0.0
2639,Kentucky,Madison County,Census Tract 104,Block Group 2,551,27,0,0,0,0.04900181488203267
2640,Kentucky,Madison County,Census Tract 105,Block Group 1,47,0,0,0,0,0.0
2641,Kentucky,Madison County,Census Tract 106.01,Block Group 1,435,0,0,0,0,0.0
2642,Kentucky,Madison County,Census Tract 106.01,Block Group 2,348,0,0,0,0,0.0
2643,Kentucky,Madison County,Census Tract 106.01,Block Group 3,521,0,0,0,0,0.0
2644,Kentucky,Madison County,Census Tract 106.02,Block Group 1,517,0,0,0,0,0.0
2645,Kentucky,Madison County,Census Tract 106.02,Block Group 2,566,0,0,0,0,0.0
2646,Kentucky,Madison County,Census Tract 107.01,Block Group 1,775,0,0,0,0,0.0
2647,Kentucky,Madison County,Census Tract 107.01,Block Group 2,686,0,0,0,0,0.0
2648,Kentucky,Madison County,Census Tract 107.01,Block Group 3,738,0,0,0,0,0.0
2649,Kentucky,Madison County,Census Tract 107.02,Block Group 1,504,0,0,0,0,0.0
2650,Kentucky,Madison County,Census Tract 107.02,Block Group 2,557,0,0,0,0,0.0
2651,Kentucky,Madison County,Census Tract 107.02,Block Group 3,215,0,0,0,0,0.0
2652,Kentucky,Madison County,Census Tract 107.02,Block Group 4,462,0,0,0,0,0.0
2653,Kentucky,Madison County,Census Tract 108.01,Block Group 1,491,0,0,0,0,0.0
2654,Kentucky,Madison County,Census Tract 108.01,Block Group 2,381,0,0,0,0,0.0
2655,Kentucky,Madison County,Census Tract 108.02,Block Group 1,422,0,0,0,0,0.0
2656,Kentucky,Madison County,Census Tract 108.02,Block Group 2,358,0,0,0,0,0.0
2657,Kentucky,Madison County,Census Tract 109.01,Block Group 1,826,0,0,0,0,0.0
2658,Kentucky,Madison County,Census Tract 109.01,Block Group 2,493,0,0,0,0,0.0
2659,Kentucky,Madison County,Census Tract 109.01,Block Group 3,605,0,7,0,0,0.011570247933884297
2660,Kentucky,Madison County,Census Tract 109.02,Block Group 1,792,0,0,17,0,0.021464646464646464
2661,Kentucky,Madison County,Census Tract 109.02,Block Group 2,845,0,0,6,0,0.007100591715976331
2662,Kentucky,Madison County,Census Tract 109.03,Block Group 1,649,0,0,0,0,0.0
2663,Kentucky,Madison County,Census Tract 109.03,Block Group 2,1042,40,0,0,0,0.03838771593090211
2664,Kentucky,Madison County,Census Tract 110.01,Block Group 1,669,0,0,0,0,0.0
2665,Kentucky,Madison County,Census Tract 110.01,Block Group 2,459,0,0,0,0,0.0
2666,Kentucky,Madison County,Census Tract 110.01,Block Group 3,283,0,0,0,0,0.0
2667,Kentucky,Madison County,Census Tract 110.02,Block Group 1,662,0,0,0,0,0.0
2668,Kentucky,Madison County,Census Tract 110.02,Block Group 2,444,0,0,0,0,0.0
2669,Kentucky,Madison County,Census Tract 111.01,Block Group 1,370,0,0,0,0,0.0
2670,Kentucky,Madison County,Census Tract 111.01,Block Group 2,292,0,0,0,0,0.0
2671,Kentucky,Madison County,Census Tract 111.01,Block Group 3,437,0,0,0,0,0.0
2672,Kentucky,Madison County,Census Tract 111.02,Block Group 1,502,0,0,0,0,0.0
2673,Kentucky,Madison County,Census Tract 111.02,Block Group 2,233,0,0,0,0,0.0
2674,Kentucky,Madison County,Census Tract 111.03,Block Group 1,459,0,0,0,0,0.0
2675,Kentucky,Madison County,Census Tract 111.03,Block Group 2,318,0,0,0,0,0.0
2676,Kentucky,Madison County,Census Tract 112.01,Block Group 1,454,0,0,0,0,0.0
2677,Kentucky,Madison County,Census Tract 112.01,Block Group 2,318,0,0,0,0,0.0
2678,Kentucky,Madison County,Census Tract 112.01,Block Group 3,272,0,0,0,0,0.0
2679,Kentucky,Madison County,Census Tract 112.02,Block Group 1,590,0,0,0,0,0.0
2680,Kentucky,Madison County,Census Tract 112.02,Block Group 2,292,0,0,0,0,0.0
2681,Kentucky,Madison County,Census Tract 112.02,Block Group 3,442,0,0,0,0,0.0
2682,Kentucky,Madison County,Census Tract 113.01,Block Group 1,467,0,0,0,0,0.0
2683,Kentucky,Madison County,Census Tract 113.01,Block Group 2,523,0,0,0,0,0.0
2684,Kentucky,Madison County,Census Tract 113.03,Block Group 1,617,0,0,0,0,0.0
2685,Kentucky,Madison County,Census Tract 113.03,Block Group 2,383,0,0,0,0,0.0
2686,Kentucky,Madison County,Census Tract 113.04,Block Group 1,210,0,0,0,0,0.0
2687,Kentucky,Madison County,Census Tract 113.04,Block Group 2,391,0,0,0,0,0.0
2688,Kentucky,Madison County,Census Tract 114.01,Block Group 1,459,0,0,0,0,0.0
2689,Kentucky,Madison County,Census Tract 114.01,Block Group 2,676,21,0,9,0,0.04437869822485207
2690,Kentucky,Madison County,Census Tract 114.02,Block Group 1,379,0,0,0,0,0.0
2691,Kentucky,Madison County,Census Tract 114.02,Block Group 2,319,0,0,0,0,0.0
2692,Kentucky,Magoffin County,Census Tract 9701,Block Group 1,450,0,0,0,0,0.0
2693,Kentucky,Magoffin County,Census Tract 9701,Block Group 2,229,0,0,0,0,0.0
2694,Kentucky,Magoffin County,Census Tract 9702.01,Block Group 1,238,0,0,0,0,0.0
2695,Kentucky,Magoffin County,Census Tract 9702.01,Block Group 2,472,0,0,0,0,0.0
2696,Kentucky,Magoffin County,Census Tract 9702.01,Block Group 3,369,0,0,0,0,0.0
2697,Kentucky,Magoffin County,Census Tract 9702.02,Block Group 1,282,0,0,0,0,0.0
2698,Kentucky,Magoffin County,Census Tract 9702.02,Block Group 2,458,0,0,0,0,0.0
2699,Kentucky,Magoffin County,Census Tract 9702.02,Block Group 3,283,0,0,0,0,0.0
2700,Kentucky,Magoffin County,Census Tract 9703,Block Group 1,366,0,0,0,0,0.0
2701,Kentucky,Magoffin County,Census Tract 9703,Block Group 2,708,0,0,0,0,0.0
2702,Kentucky,Magoffin County,Census Tract 9704,Block Group 1,525,0,0,0,0,0.0
2703,Kentucky,Magoffin County,Census Tract 9704,Block Group 2,354,0,0,0,0,0.0
2704,Kentucky,Marion County,Census Tract 9702,Block Group 1,175,0,0,0,0,0.0
2705,Kentucky,Marion County,Census Tract 9702,Block Group 2,328,23,0,0,0,0.0701219512195122
2706,Kentucky,Marion County,Census Tract 9702,Block Group 3,815,0,0,0,0,0.0
2707,Kentucky,Marion County,Census Tract 9702,Block Group 4,614,2,0,0,0,0.003257328990228013
2708,Kentucky,Marion County,Census Tract 9703,Block Group 1,352,0,0,0,0,0.0
2709,Kentucky,Marion County,Census Tract 9703,Block Group 2,454,0,0,0,0,0.0
2710,Kentucky,Marion County,Census Tract 9704,Block Group 1,576,0,0,0,0,0.0
2711,Kentucky,Marion County,Census Tract 9704,Block Group 2,619,0,0,0,0,0.0
2712,Kentucky,Marion County,Census Tract 9705,Block Group 1,468,0,0,0,0,0.0
2713,Kentucky,Marion County,Census Tract 9705,Block Group 2,222,0,0,0,0,0.0
2714,Kentucky,Marion County,Census Tract 9707,Block Group 1,538,0,0,0,0,0.0
2715,Kentucky,Marion County,Census Tract 9707,Block Group 2,703,0,0,0,0,0.0
2716,Kentucky,Marion County,Census Tract 9707,Block Group 3,339,0,0,0,0,0.0
2717,Kentucky,Marion County,Census Tract 9707,Block Group 4,580,0,0,0,0,0.0
2718,Kentucky,Marion County,Census Tract 9708,Block Group 1,392,0,0,0,0,0.0
2719,Kentucky,Marion County,Census Tract 9708,Block Group 2,549,0,6,0,0,0.01092896174863388
2720,Kentucky,Marshall County,Census Tract 9501.01,Block Group 1,479,0,0,0,0,0.0
2721,Kentucky,Marshall County,Census Tract 9501.01,Block Group 2,646,0,0,0,0,0.0
2722,Kentucky,Marshall County,Census Tract 9501.02,Block Group 1,454,0,0,0,0,0.0
2723,Kentucky,Marshall County,Census Tract 9501.02,Block Group 2,241,0,0,0,0,0.0
2724,Kentucky,Marshall County,Census Tract 9501.02,Block Group 3,309,0,0,0,0,0.0
2725,Kentucky,Marshall County,Census Tract 9502,Block Group 1,1039,0,0,0,0,0.0
2726,Kentucky,Marshall County,Census Tract 9502,Block Group 2,439,0,0,0,0,0.0
2727,Kentucky,Marshall County,Census Tract 9502,Block Group 3,504,0,0,0,0,0.0
2728,Kentucky,Marshall County,Census Tract 9503,Block Group 1,199,0,0,0,0,0.0
2729,Kentucky,Marshall County,Census Tract 9503,Block Group 2,1573,0,0,0,0,0.0
2730,Kentucky,Marshall County,Census Tract 9504,Block Group 1,797,0,0,0,0,0.0
2731,Kentucky,Marshall County,Census Tract 9504,Block Group 2,607,0,0,0,0,0.0
2732,Kentucky,Marshall County,Census Tract 9504,Block Group 3,870,0,0,0,0,0.0
2733,Kentucky,Marshall County,Census Tract 9505.01,Block Group 1,386,0,0,0,0,0.0
2734,Kentucky,Marshall County,Census Tract 9505.01,Block Group 2,708,0,0,0,0,0.0
2735,Kentucky,Marshall County,Census Tract 9505.02,Block Group 1,673,0,0,0,0,0.0
2736,Kentucky,Marshall County,Census Tract 9505.02,Block Group 2,397,0,0,0,0,0.0
2737,Kentucky,Marshall County,Census Tract 9506.01,Block Group 1,457,0,0,0,0,0.0
2738,Kentucky,Marshall County,Census Tract 9506.01,Block Group 2,406,0,0,0,0,0.0
2739,Kentucky,Marshall County,Census Tract 9506.01,Block Group 3,362,0,0,0,0,0.0
2740,Kentucky,Marshall County,Census Tract 9506.02,Block Group 1,488,0,0,0,0,0.0
2741,Kentucky,Marshall County,Census Tract 9506.02,Block Group 2,709,0,0,0,0,0.0
2742,Kentucky,Marshall County,Census Tract 9506.03,Block Group 1,268,0,0,0,0,0.0
2743,Kentucky,Marshall County,Census Tract 9506.03,Block Group 2,198,0,0,0,0,0.0
2744,Kentucky,Martin County,Census Tract 9501,Block Group 1,298,0,0,0,0,0.0
2745,Kentucky,Martin County,Census Tract 9501,Block Group 2,282,0,0,0,0,0.0
2746,Kentucky,Martin County,Census Tract 9501,Block Group 3,592,0,0,0,0,0.0
2747,Kentucky,Martin County,Census Tract 9502.01,Block Group 1,396,0,0,0,0,0.0
2748,Kentucky,Martin County,Census Tract 9502.01,Block Group 2,429,0,0,0,0,0.0
2749,Kentucky,Martin County,Census Tract 9502.02,Block Group 1,621,0,0,0,0,0.0
2750,Kentucky,Martin County,Census Tract 9502.02,Block Group 2,358,0,0,0,0,0.0
2751,Kentucky,Martin County,Census Tract 9502.02,Block Group 3,197,0,0,0,0,0.0
2752,Kentucky,Martin County,Census Tract 9502.02,Block Group 4,253,0,0,0,0,0.0
2753,Kentucky,Martin County,Census Tract 9503,Block Group 1,428,0,0,0,0,0.0
2754,Kentucky,Mason County,Census Tract 9601,Block Group 1,525,0,0,0,0,0.0
2755,Kentucky,Mason County,Census Tract 9601,Block Group 2,398,0,0,0,0,0.0
2756,Kentucky,Mason County,Census Tract 9601,Block Group 3,290,0,0,0,0,0.0
2757,Kentucky,Mason County,Census Tract 9602,Block Group 1,425,0,0,0,0,0.0
2758,Kentucky,Mason County,Census Tract 9602,Block Group 2,145,0,0,0,0,0.0
2759,Kentucky,Mason County,Census Tract 9602,Block Group 3,408,0,0,0,0,0.0
2760,Kentucky,Mason County,Census Tract 9602,Block Group 4,543,0,0,0,0,0.0
2761,Kentucky,Mason County,Census Tract 9603,Block Group 1,201,0,0,0,0,0.0
2762,Kentucky,Mason County,Census Tract 9603,Block Group 2,492,0,0,0,0,0.0
2763,Kentucky,Mason County,Census Tract 9603,Block Group 3,703,0,0,0,0,0.0
2764,Kentucky,Mason County,Census Tract 9603,Block Group 4,407,0,0,0,0,0.0
2765,Kentucky,Mason County,Census Tract 9604,Block Group 1,360,0,0,0,0,0.0
2766,Kentucky,Mason County,Census Tract 9604,Block Group 2,257,0,0,0,0,0.0
2767,Kentucky,Mason County,Census Tract 9604,Block Group 3,500,0,8,0,0,0.016
2768,Kentucky,Mason County,Census Tract 9604,Block Group 4,743,0,0,0,0,0.0
2769,Kentucky,Mason County,Census Tract 9605,Block Group 1,734,0,0,0,0,0.0
2770,Kentucky,Meade County,Census Tract 9701,Block Group 1,469,0,0,0,0,0.0
2771,Kentucky,Meade County,Census Tract 9702,Block Group 1,176,0,0,0,0,0.0
2772,Kentucky,Meade County,Census Tract 9702,Block Group 2,253,0,0,0,0,0.0
2773,Kentucky,Meade County,Census Tract 9702,Block Group 3,85,0,0,10,0,0.11764705882352941
2774,Kentucky,Meade County,Census Tract 9702,Block Group 4,202,0,0,0,0,0.0
2775,Kentucky,Meade County,Census Tract 9703.01,Block Group 1,434,0,0,0,0,0.0
2776,Kentucky,Meade County,Census Tract 9703.01,Block Group 2,688,0,0,0,0,0.0
2777,Kentucky,Meade County,Census Tract 9703.02,Block Group 1,773,0,0,0,0,0.0
2778,Kentucky,Meade County,Census Tract 9703.02,Block Group 2,674,0,0,0,0,0.0
2779,Kentucky,Meade County,Census Tract 9703.02,Block Group 3,718,0,0,0,0,0.0
2780,Kentucky,Meade County,Census Tract 9704.01,Block Group 1,637,0,0,0,0,0.0
2781,Kentucky,Meade County,Census Tract 9704.01,Block Group 2,258,0,0,0,0,0.0
2782,Kentucky,Meade County,Census Tract 9704.01,Block Group 3,650,0,0,0,0,0.0
2783,Kentucky,Meade County,Census Tract 9704.01,Block Group 4,440,0,0,0,0,0.0
2784,Kentucky,Meade County,Census Tract 9704.03,Block Group 1,656,11,0,0,0,0.01676829268292683
2785,Kentucky,Meade County,Census Tract 9704.03,Block Group 2,809,0,0,0,0,0.0
2786,Kentucky,Meade County,Census Tract 9704.03,Block Group 3,538,0,0,0,0,0.0
2787,Kentucky,Meade County,Census Tract 9704.04,Block Group 1,482,0,0,0,0,0.0
2788,Kentucky,Meade County,Census Tract 9704.04,Block Group 2,896,0,0,0,0,0.0
2789,Kentucky,Meade County,Census Tract 9705,Block Group 1,183,0,0,0,0,0.0
2790,Kentucky,Meade County,Census Tract 9705,Block Group 2,332,0,0,0,0,0.0
2791,Kentucky,Meade County,Census Tract 9705,Block Group 3,632,0,0,0,0,0.0
2792,Kentucky,Meade County,Census Tract 9801,Block Group 1,22,0,0,0,0,0.0
2793,Kentucky,Menifee County,Census Tract 9601,Block Group 1,689,0,0,0,0,0.0
2794,Kentucky,Menifee County,Census Tract 9601,Block Group 2,287,0,0,0,0,0.0
2795,Kentucky,Menifee County,Census Tract 9601,Block Group 3,378,0,0,0,0,0.0
2796,Kentucky,Menifee County,Census Tract 9601,Block Group 4,242,0,0,0,0,0.0
2797,Kentucky,Menifee County,Census Tract 9602,Block Group 1,447,0,0,0,0,0.0
2798,Kentucky,Menifee County,Census Tract 9602,Block Group 2,435,0,0,0,0,0.0
2799,Kentucky,Mercer County,Census Tract 9601,Block Group 1,409,0,0,0,0,0.0
2800,Kentucky,Mercer County,Census Tract 9601,Block Group 2,257,0,0,0,0,0.0
2801,Kentucky,Mercer County,Census Tract 9601,Block Group 3,504,0,0,0,0,0.0
2802,Kentucky,Mercer County,Census Tract 9601,Block Group 4,443,0,0,0,0,0.0
2803,Kentucky,Mercer County,Census Tract 9602,Block Group 1,1002,0,0,0,0,0.0
2804,Kentucky,Mercer County,Census Tract 9602,Block Group 2,528,0,0,0,0,0.0
2805,Kentucky,Mercer County,Census Tract 9602,Block Group 3,882,0,0,0,0,0.0
2806,Kentucky,Mercer County,Census Tract 9603,Block Group 1,615,27,0,0,0,0.04390243902439024
2807,Kentucky,Mercer County,Census Tract 9603,Block Group 2,852,0,0,0,0,0.0
2808,Kentucky,Mercer County,Census Tract 9604,Block Group 1,999,15,0,0,0,0.015015015015015015
2809,Kentucky,Mercer County,Census Tract 9604,Block Group 2,410,0,0,0,0,0.0
2810,Kentucky,Mercer County,Census Tract 9604,Block Group 3,346,0,0,0,0,0.0
2811,Kentucky,Mercer County,Census Tract 9604,Block Group 4,554,0,0,0,0,0.0
2812,Kentucky,Mercer County,Census Tract 9605,Block Group 1,452,0,0,0,0,0.0
2813,Kentucky,Mercer County,Census Tract 9605,Block Group 2,315,0,0,0,0,0.0
2814,Kentucky,Mercer County,Census Tract 9605,Block Group 3,613,0,0,0,0,0.0
2815,Kentucky,Metcalfe County,Census Tract 9601,Block Group 1,328,0,0,0,0,0.0
2816,Kentucky,Metcalfe County,Census Tract 9601,Block Group 2,168,0,0,0,0,0.0
2817,Kentucky,Metcalfe County,Census Tract 9601,Block Group 3,310,0,0,0,0,0.0
2818,Kentucky,Metcalfe County,Census Tract 9602,Block Group 1,366,0,0,0,0,0.0
2819,Kentucky,Metcalfe County,Census Tract 9602,Block Group 2,585,0,0,0,0,0.0
2820,Kentucky,Metcalfe County,Census Tract 9602,Block Group 3,232,0,0,0,0,0.0
2821,Kentucky,Metcalfe County,Census Tract 9603,Block Group 1,395,0,0,0,0,0.0
2822,Kentucky,Metcalfe County,Census Tract 9603,Block Group 2,637,34,0,0,0,0.05337519623233909
2823,Kentucky,Metcalfe County,Census Tract 9603,Block Group 3,696,0,0,0,0,0.0
2824,Kentucky,Metcalfe County,Census Tract 9603,Block Group 4,383,0,0,0,0,0.0
2825,Kentucky,Monroe County,Census Tract 9301,Block Group 1,367,0,0,0,0,0.0
2826,Kentucky,Monroe County,Census Tract 9301,Block Group 2,412,0,0,0,0,0.0
2827,Kentucky,Monroe County,Census Tract 9302,Block Group 1,229,0,0,0,0,0.0
2828,Kentucky,Monroe County,Census Tract 9302,Block Group 2,260,0,0,0,0,0.0
2829,Kentucky,Monroe County,Census Tract 9302,Block Group 3,383,0,0,0,0,0.0
2830,Kentucky,Monroe County,Census Tract 9303,Block Group 1,440,0,0,0,0,0.0
2831,Kentucky,Monroe County,Census Tract 9303,Block Group 2,507,0,0,0,0,0.0
2832,Kentucky,Monroe County,Census Tract 9303,Block Group 3,192,0,0,0,0,0.0
2833,Kentucky,Monroe County,Census Tract 9304,Block Group 1,250,0,0,0,0,0.0
2834,Kentucky,Monroe County,Census Tract 9304,Block Group 2,352,0,0,0,0,0.0
2835,Kentucky,Monroe County,Census Tract 9304,Block Group 3,304,0,0,0,0,0.0
2836,Kentucky,Monroe County,Census Tract 9304,Block Group 4,399,0,0,0,0,0.0
2837,Kentucky,Monroe County,Census Tract 9304,Block Group 5,550,0,0,0,0,0.0
2838,Kentucky,Montgomery County,Census Tract 9201,Block Group 1,652,0,0,0,0,0.0
2839,Kentucky,Montgomery County,Census Tract 9201,Block Group 2,704,40,0,0,0,0.056818181818181816
2840,Kentucky,Montgomery County,Census Tract 9202.01,Block Group 1,885,0,0,0,0,0.0
2841,Kentucky,Montgomery County,Census Tract 9202.01,Block Group 2,667,0,0,0,0,0.0
2842,Kentucky,Montgomery County,Census Tract 9202.02,Block Group 1,188,0,0,0,0,0.0
2843,Kentucky,Montgomery County,Census Tract 9202.02,Block Group 2,251,0,0,0,0,0.0
2844,Kentucky,Montgomery County,Census Tract 9202.02,Block Group 3,1113,0,7,0,0,0.006289308176100629
2845,Kentucky,Montgomery County,Census Tract 9202.02,Block Group 4,166,0,0,0,0,0.0
2846,Kentucky,Montgomery County,Census Tract 9203.01,Block Group 1,438,0,0,0,0,0.0
2847,Kentucky,Montgomery County,Census Tract 9203.01,Block Group 2,623,0,0,0,0,0.0
2848,Kentucky,Montgomery County,Census Tract 9203.02,Block Group 1,1095,0,0,0,0,0.0
2849,Kentucky,Montgomery County,Census Tract 9203.02,Block Group 2,753,0,0,0,0,0.0
2850,Kentucky,Montgomery County,Census Tract 9203.02,Block Group 3,514,0,0,0,0,0.0
2851,Kentucky,Montgomery County,Census Tract 9203.02,Block Group 4,450,0,0,0,0,0.0
2852,Kentucky,Montgomery County,Census Tract 9204,Block Group 1,400,0,0,6,0,0.015
2853,Kentucky,Montgomery County,Census Tract 9204,Block Group 2,328,0,0,0,0,0.0
2854,Kentucky,Montgomery County,Census Tract 9204,Block Group 3,269,0,0,0,0,0.0
2855,Kentucky,Montgomery County,Census Tract 9204,Block Group 4,598,0,0,0,0,0.0
2856,Kentucky,Montgomery County,Census Tract 9205,Block Group 1,438,0,0,0,0,0.0
2857,Kentucky,Montgomery County,Census Tract 9205,Block Group 2,473,0,0,0,0,0.0
2858,Kentucky,Morgan County,Census Tract 9501,Block Group 1,683,0,0,0,0,0.0
2859,Kentucky,Morgan County,Census Tract 9501,Block Group 2,393,0,0,0,0,0.0
2860,Kentucky,Morgan County,Census Tract 9502,Block Group 1,256,0,0,0,0,0.0
2861,Kentucky,Morgan County,Census Tract 9502,Block Group 2,328,0,0,0,0,0.0
2862,Kentucky,Morgan County,Census Tract 9502,Block Group 3,292,0,0,0,0,0.0
2863,Kentucky,Morgan County,Census Tract 9503,Block Group 1,575,0,0,0,0,0.0
2864,Kentucky,Morgan County,Census Tract 9503,Block Group 2,329,0,0,0,0,0.0
2865,Kentucky,Morgan County,Census Tract 9504,Block Group 1,303,0,0,0,0,0.0
2866,Kentucky,Morgan County,Census Tract 9504,Block Group 2,570,0,0,0,0,0.0
2867,Kentucky,Morgan County,Census Tract 9504,Block Group 3,329,0,0,0,0,0.0
2868,Kentucky,Morgan County,Census Tract 9505,Block Group 1,512,0,0,0,0,0.0
2869,Kentucky,Morgan County,Census Tract 9505,Block Group 2,312,0,0,0,0,0.0
2870,Kentucky,Muhlenberg County,Census Tract 9601,Block Group 1,478,0,0,0,0,0.0
2871,Kentucky,Muhlenberg County,Census Tract 9602.01,Block Group 1,498,0,0,0,0,0.0
2872,Kentucky,Muhlenberg County,Census Tract 9602.01,Block Group 2,424,0,0,0,0,0.0
2873,Kentucky,Muhlenberg County,Census Tract 9602.01,Block Group 3,401,0,0,0,0,0.0
2874,Kentucky,Muhlenberg County,Census Tract 9602.02,Block Group 1,338,0,0,0,0,0.0
2875,Kentucky,Muhlenberg County,Census Tract 9602.02,Block Group 2,572,0,0,0,0,0.0
2876,Kentucky,Muhlenberg County,Census Tract 9602.02,Block Group 3,439,0,0,0,0,0.0
2877,Kentucky,Muhlenberg County,Census Tract 9603,Block Group 1,598,0,0,0,0,0.0
2878,Kentucky,Muhlenberg County,Census Tract 9603,Block Group 2,261,0,0,0,0,0.0
2879,Kentucky,Muhlenberg County,Census Tract 9603,Block Group 3,754,0,0,0,0,0.0
2880,Kentucky,Muhlenberg County,Census Tract 9604,Block Group 1,199,0,0,0,0,0.0
2881,Kentucky,Muhlenberg County,Census Tract 9604,Block Group 2,238,0,0,0,0,0.0
2882,Kentucky,Muhlenberg County,Census Tract 9604,Block Group 3,609,0,0,0,0,0.0
2883,Kentucky,Muhlenberg County,Census Tract 9604,Block Group 4,325,0,0,0,0,0.0
2884,Kentucky,Muhlenberg County,Census Tract 9604,Block Group 5,478,0,0,0,0,0.0
2885,Kentucky,Muhlenberg County,Census Tract 9605,Block Group 1,385,0,0,0,0,0.0
2886,Kentucky,Muhlenberg County,Census Tract 9605,Block Group 2,235,0,0,0,0,0.0
2887,Kentucky,Muhlenberg County,Census Tract 9605,Block Group 3,891,0,0,0,0,0.0
2888,Kentucky,Muhlenberg County,Census Tract 9606,Block Group 1,413,0,0,0,0,0.0
2889,Kentucky,Muhlenberg County,Census Tract 9606,Block Group 2,398,0,0,0,0,0.0
2890,Kentucky,Muhlenberg County,Census Tract 9606,Block Group 3,418,0,0,0,0,0.0
2891,Kentucky,Muhlenberg County,Census Tract 9607,Block Group 1,294,0,0,0,0,0.0
2892,Kentucky,Muhlenberg County,Census Tract 9607,Block Group 2,429,0,0,0,0,0.0
2893,Kentucky,Muhlenberg County,Census Tract 9607,Block Group 3,280,0,0,0,0,0.0
2894,Kentucky,Muhlenberg County,Census Tract 9607,Block Group 4,334,0,0,0,0,0.0
2895,Kentucky,Muhlenberg County,Census Tract 9608,Block Group 1,445,0,0,0,0,0.0
2896,Kentucky,Muhlenberg County,Census Tract 9608,Block Group 2,366,0,0,0,0,0.0
2897,Kentucky,Muhlenberg County,Census Tract 9609,Block Group 1,369,0,0,0,0,0.0
2898,Kentucky,Muhlenberg County,Census Tract 9609,Block Group 2,254,0,0,0,0,0.0
2899,Kentucky,Nelson County,Census Tract 9301,Block Group 1,701,0,0,0,0,0.0
2900,Kentucky,Nelson County,Census Tract 9301,Block Group 2,581,0,0,0,0,0.0
2901,Kentucky,Nelson County,Census Tract 9301,Block Group 3,397,5,0,0,0,0.012594458438287154
2902,Kentucky,Nelson County,Census Tract 9302.01,Block Group 1,776,0,0,0,0,0.0
2903,Kentucky,Nelson County,Census Tract 9302.01,Block Group 2,752,0,0,0,0,0.0
2904,Kentucky,Nelson County,Census Tract 9302.01,Block Group 3,922,0,0,0,0,0.0
2905,Kentucky,Nelson County,Census Tract 9302.02,Block Group 1,947,0,0,0,0,0.0
